,brand,mile,name,fuel,price,year,model,location
92,볼보,97018.0,XC60,디젤,2110.0,2016,D3,경기
93,볼보,97018.0,XC60,디젤,2110.0,2016,D3,경기
94,도요타,46422.0,캠리 (XV70),가솔린,2475.0,2018,2.5,경기
95,폭스바겐,109452.0,뉴 티구안,디젤,1020.0,2012,2.0 TDI 프리미엄,부산
96,도요타,46422.0,캠리 (XV70),가솔린,2475.0,2018,2.5,경기
97,포르쉐,4397.0,파나메라 (971),가솔린,15480.0,2020,3.0 AWD,부산
98,포르쉐,4397.0,파나메라 (971),가솔린,15480.0,2020,3.0 AWD,부산
99,쉐보레,34285.0,익스프레스밴,가솔린,5350.0,2017,6.0,경기
100,BMW,13292.0,X3 (G01),디젤,5000.0,2018,xDrive 20d,경기
101,폭스바겐,116000.0,뉴 티구안,디젤,1130.0,2012,2.0 TDI 프리미엄,경기
102,쉐보레,34285.0,익스프레스밴,가솔린,5350.0,2017,6.0,경기
103,미니,10900.0,쿠퍼 컨트리맨,가솔린,3000.0,2019,기본형,경남
104,피아트,84416.0,500,가솔린,1290.0,2015,1.4 컬러 플러스,경기
105,미니,55491.0,쿠퍼 SD 컨트리맨,디젤,1810.0,2015,ALL4,서울
106,볼보,106689.0,XC60,디젤,2050.0,2014,D5 AWD,경기
107,랜드로버,54658.0,레인지로버 4세대,가솔린,8450.0,2016,5.0 SC Vogue SE,경기
108,벤츠,109850.0,GLK-클래스 X204,디젤,2480.0,2014,GLK220 CDI,부산
109,폭스바겐,74424.0,파사트 GT(B8),디젤,2599.0,2018,2.0 TDI 프레스티지,대구
110,벤틀리,96609.0,뮬산,가솔린,16690.0,2016,6.8 스피드,경기
111,아우디,67005.0,뉴 A6,디젤,2999.0,2018,35 TDI 프리미엄,서울
112,벤틀리,96609.0,뮬산,가솔린,16690.0,2016,6.8 스피드,경기
113,도요타,5914.0,캠리 (XV70),가솔린,2750.0,2018,2.5,경기
114,도요타,5914.0,캠리 (XV70),가솔린,2750.0,2018,2.5,경기
115,폭스바겐,55680.0,뉴 제타,디젤,1080.0,2015,2.0 TDI 블루모션,경기
116,닛산,83890.0,큐브,가솔린,870.0,2014,1.8 S,부산
117,아우디,133614.0,S8,가솔린,9999.0,2015,4.0 TFSI 콰트로,대구
118,BMW,45172.0,6시리즈 GT (G32),디젤,6490.0,2019,630d xDrive 럭셔리,인천
119,벤츠,136370.0,E-클래스 W212,가솔린,1290.0,2013,E300 엘레강스,대전
120,아우디,133614.0,S8,가솔린,9999.0,2015,4.0 TFSI 콰트로,대구
121,BMW,92530.0,6시리즈 (F12),디젤,3749.0,2015,640d xDrive 그란쿠페,서울
122,BMW,92530.0,6시리즈 (F12),디젤,3749.0,2015,640d xDrive 그란쿠페,서울
123,폭스바겐,66342.0,뉴 제타,디젤,1299.0,2015,2.0 TDI 블루모션 프리미엄,경기
124,미니,119201.0,쿠퍼 S 클럽맨,가솔린,790.0,2009,기본형,경기
125,볼보,172143.0,XC70,디젤,1730.0,2016,D5,경기
126,미니,27225.0,쿠퍼 클럽맨,가솔린,2649.0,2018,High,서울
