,brand,mile,name,fuel,price,year,model,location,color
12120,벤츠,134899,E-클래스 W212,가솔린,2600,2014,E200 카브리올레,경기,회색
12121,볼보,28541,XC60 2세대,가솔린,6350,2019,T6 인스크립션,경기,회색
12122,지프,89282,그랜드 체로키,디젤,2980,2017,3.0 디젤 리미티드,경기,회색
12123,인피니티,130000,Q50,가솔린+전기,1799,2016,3.5 하이브리드 에센스,경기,회색
12124,BMW,25597,X3 (G01),디젤,5790,2020,xDrive 20d,대전,회색
12125,포드,112000,머스탱,가솔린,1659,2014,쿠페,경기,회색
12126,벤츠,117000,A-클래스 W176,디젤,1289,2014,A200 CDI 스타일,경기,회색
12127,BMW,101000,7시리즈 (G11),가솔린,5590,2016,750Li xDrive,충남,회색
12128,아우디,152931,뉴 A4,가솔린,590,2011,2.0 TFSI 콰트로,경기,회색
12129,아우디,154600,뉴 A6,가솔린,399,2008,3.2 FSI 콰트로,서울,회색
12130,벤츠,59964,C-클래스 W205,디젤,2890,2016,C220 d 아방가르드,서울,회색
12131,BMW,21265,5시리즈 (G30),가솔린,5599,2021,520i M 스포츠,서울,회색
12132,아우디,35702,Q7 (4M),디젤,4799,2016,35 TDI 콰트로 프리미엄,경기,회색
12133,지프,74271,그랜드 체로키,가솔린,2980,2018,3.6 리미티드,경기,회색
12134,랜드로버,45754,레인지로버 벨라,디젤,6450,2018,2.0 D240 R-다이나믹 SE,경기,회색
12135,BMW,100982,1시리즈 (F20),디젤,1290,2015,118d 스포츠 5도어,광주,회색
12136,랜드로버,28392,디스커버리 스포츠,디젤,3670,2018,2.0 TD4 HSE 럭셔리,경기,회색
12137,BMW,85041,X5 (F15),디젤,4850,2017,xDrive 30d,서울,회색
12138,포드,56370,익스플로러,가솔린,2980,2017,2.3 리미티드 4WD,경기,회색
12139,아우디,68025,뉴 A4,가솔린,1430,2014,2.0 TFSI 콰트로 다이나믹,경기,회색
12140,BMW,115233,X4 (F26),디젤,3180,2015,xDrive20d,경기,회색
12141,혼다,28778,어코드 10세대,가솔린+전기,3270,2019,2.0 하이브리드 투어링,경기,회색
12142,렉서스,35853,NX300h,가솔린+전기,3350,2017,슈프림,서울,회색
12143,스마트,41313,포투 카브리오,가솔린,1640,2014,펄스 MHD,경기,회색
12144,랜드로버,93563,디스커버리 스포츠,디젤,2590,2017,2.0 TD4 HSE 럭셔리,경기,회색
12145,미니,69648,쿠퍼 D 클럽맨,디젤,2250,2018,기본형,서울,회색
12146,지프,4257,레니게이드,가솔린,3180,2021,2.4 리미티드,경기,회색
12147,BMW,124970,5시리즈 (F10),디젤,1960,2014,520d xDrive,경기,회색
12148,포르쉐,33383,마칸,가솔린,7540,2017,2.0,경기,회색
12149,BMW,151885,5시리즈 (F10),디젤,1430,2012,520d,경기,회색
12150,닛산,90401,로그,가솔린,590,2009,4WD Deluxe,서울,회색
12151,벤츠,59010,E-클래스 W213,가솔린,4300,2018,E300 아방가르드,서울,회색
12152,벤츠,76612,E-클래스 W213,디젤,3690,2017,E220d 아방가르드,경기,회색
12153,벤츠,94075,CLS-클래스 W218,가솔린,5990,2016,CLS63 AMG 4MATIC,경기,회색
12154,아우디,212755,뉴 A6,디젤,1499,2016,35 TDI 프리미엄,경기,회색
12155,지프,74271,그랜드 체로키,가솔린,2980,2018,3.6 리미티드,경기,회색
12156,벤츠,29783,C-클래스 W205,가솔린,2950,2016,C200,인천,회색
12157,닛산,25640,엑스트레일,가솔린,2290,2018,2.5 테크 4WD,경기,회색
12158,아우디,147570,A7,디젤,2090,2013,3.0 TDI 콰트로 다이나믹,서울,회색
12159,BMW,82097,5시리즈 (F10),디젤,2290,2015,520d 럭셔리,경기,회색
12160,마세라티,90667,기블리,가솔린,4350,2016,3.0,경기,회색
12161,BMW,102508,6시리즈 (F12),디젤,2880,2014,640d xDrive 그란쿠페,경기,회색
12162,BMW,16565,3시리즈 GT (F34),디젤,4100,2020,GT 320d xDrive 스포츠,부산,회색
12163,BMW,100982,1시리즈 (F20),디젤,1290,2015,118d 스포츠 5도어,광주,회색
12164,BMW,38335,X4 (F26),디젤,4250,2018,xDrive20d M 스포츠,부산,회색
12165,BMW,131246,4시리즈 (F32),디젤,1925,2015,420d 럭셔리 그란쿠페,대구,회색
12166,랜드로버,45754,레인지로버 벨라,디젤,6450,2018,2.0 D240 R-다이나믹 SE,경기,회색
12167,재규어,134750,All New XJ,가솔린,2690,2015,3.0 SC 프리미엄 럭셔리 SWB,광주,회색
12168,벤츠,49382,GLE-클래스 W166,디젤,6600,2018,GLE350 d 4MATIC,서울,회색
12169,벤츠,37362,E-클래스 W213,가솔린,5800,2019,E300 4MATIC 익스클루시브,서울,회색
12170,벤츠,25834,A-클래스 W176,가솔린,2450,2018,A200,서울,회색
12171,벤츠,14161,E-클래스 W213,가솔린,6500,2021,E250 익스클루시브,서울,회색
12172,벤츠,59010,E-클래스 W213,가솔린,4300,2018,E300 아방가르드,서울,회색
12173,렉서스,29021,CT200h,가솔린+전기,2380,2016,1.8 슈프림,인천,회색
12174,BMW,57911,5시리즈 (G30),디젤,4230,2017,520d xDrive M 스포츠 플러스,서울,회색
12175,BMW,102508,6시리즈 (F12),디젤,2880,2014,640d xDrive 그란쿠페,경기,회색
12176,BMW,14345,3시리즈 GT (F34),디젤,3690,2020,GT 320d,경기,회색
12177,BMW,38335,X4 (F26),디젤,4250,2018,xDrive20d M 스포츠,부산,회색
12178,벤츠,29783,C-클래스 W205,가솔린,2950,2016,C200,인천,회색
12179,BMW,92178,5시리즈 (F10),디젤,2180,2015,520d,경기,회색
12180,아우디,134650,뉴 A6,가솔린,1200,2012,2.0 TFSI 다이나믹,서울,회색
12181,렉서스,68951,뉴 ES300h,가솔린+전기,2550,2015,프리미엄,경기,회색
12182,재규어,102402,XF,디젤,890,2010,3.0D 럭셔리,경기,회색
12183,BMW,83657,5시리즈 (G30),디젤,3450,2018,520d 럭셔리 스페셜 에디션,경기,회색
12184,마세라티,108628,콰트로포르테,가솔린,5380,2015,S Q4 3.0 V6,대구,회색
12185,벤츠,76612,E-클래스 W213,디젤,3690,2017,E220d 아방가르드,경기,회색
12186,아우디,40115,뉴 A6,디젤,3350,2018,35 TDI 프리미엄,서울,회색
12187,BMW,68645,5시리즈 (G30),디젤,3800,2017,520d M 스포츠 플러스,서울,회색
12188,BMW,131246,4시리즈 (F32),디젤,1925,2015,420d 럭셔리 그란쿠페,대구,회색
12189,폭스바겐,74155,더 뉴 파사트,디젤,1210,2015,2.0 TDI,서울,회색
12190,벤츠,59682,CLA-클래스 C117,가솔린,2800,2018,CLA220 AMG Line,서울,회색
12191,벤츠,4116,A-클래스 W177,가솔린,6617,2021,AMG A45 4MATIC+ 해치백,서울,회색
12192,벤츠,39000,S-클래스 W222,디젤,8270,2017,S350L d 4MATIC,서울,회색
12193,아우디,121857,뉴 A8,디젤,4150,2016,50 TDI 콰트로 LWB,서울,회색
12194,BMW,118750,X5 (F15),디젤,5950,2016,xDrive M50d,경기,회색
12195,시트로엥,157000,C4 칵투스,디젤,899,2017,1.6 BlueHDi 원톤 에디션,인천,회색
12196,포드,98000,몬데오 4세대,디젤,1399,2016,2.0 티타늄,인천,회색
12197,BMW,79000,4시리즈 (F32),가솔린,2500,2014,428i M 스포츠 쿠페,인천,회색
12198,아우디,207000,뉴 A8,가솔린,1680,2011,4.2 FSI 콰트로 RSE,인천,회색
12199,아우디,163000,뉴 A4,가솔린,499,2011,2.0 TFSI 콰트로 다이나믹,인천,회색
12200,랜드로버,41262,레인지로버 이보크,디젤,3050,2016,2.0 TD4 SE,서울,회색
12201,테슬라,56506,모델 S,전기,6500,2017,90D,서울,회색
12202,아우디,103000,A7,디젤,3099,2016,50 TDI 콰트로,서울,회색
12203,인피니티,93633,Q50,디젤,1450,2014,2.2d 프리미엄,경기,회색
12204,BMW,25401,5시리즈 (G30),가솔린,4670,2018,530i M 스포츠 플러스,경기,회색
12205,BMW,74235,7시리즈 (G11),디젤,6490,2017,730Ld xDrive M 스포츠,대구,회색
12206,푸조,45943,508,디젤,1650,2017,1.6 BlueHDi GT-Line,경기,회색
12207,미니,25304,쿠퍼 S,가솔린,2970,2017,JCW,서울,회색
12208,미니,14502,쿠퍼,가솔린,3050,2020,HIGH,경기,회색
12209,BMW,95782,3시리즈 (F30),디젤,1799,2016,320d,대구,회색
12210,BMW,57911,5시리즈 (G30),디젤,4230,2017,520d xDrive M 스포츠 플러스,서울,회색
12211,벤츠,133278,S-클래스 W222,가솔린,4990,2014,S500L 4MATIC,부산,회색
12212,포르쉐,105000,뉴 카이엔,디젤,5350,2015,3.0 디젤,대구,회색
12213,BMW,184590,X5 (E70),디젤,1290,2010,xDrive 30d,인천,회색
12214,지프,32440,그랜드 체로키,가솔린,3290,2018,3.6 리미티드,경기,회색
12215,아우디,31722,A5 (F5),가솔린,3950,2019,45 TFSI 콰트로 프리미엄 스포트백,전북,회색
12216,BMW,83657,5시리즈 (G30),디젤,3450,2018,520d 럭셔리 스페셜 에디션,경기,회색
12217,BMW,12753,X3 (G01),가솔린+전기,6400,2020,xDrive 30e M 스포츠,부산,회색
12218,BMW,57752,5시리즈 (G30),가솔린,3850,2018,520i 럭셔리,경기,회색
12219,벤츠,98390,GLK-클래스 X204,디젤,2350,2014,GLK220 CDI,서울,회색
12220,지프,32440,그랜드 체로키,가솔린,3290,2018,3.6 리미티드,경기,회색
12221,벤츠,16418,E-클래스 W213,디젤,5500,2020,E220d 아방가르드,서울,회색
12222,벤츠,122453,E-클래스 W213,가솔린,3549,2017,E300 4MATIC 아방가르드,경기,회색
12223,아우디,128500,뉴 A6,디젤,1550,2013,3.0 TDI 콰트로 다이나믹,대전,회색
12224,아우디,94478,Q7 (4M),디젤,4500,2016,35 TDI 콰트로 프리미엄 Tech,경기,회색
12225,벤츠,22583,CLA-클래스 C117,디젤,2660,2016,CLA200 d 4MATIC,경기,회색
12226,지프,68973,체로키(KL),가솔린,1720,2015,2.4 론지튜드 AWD,서울,회색
12227,벤츠,137303,E-클래스 W212,가솔린,2050,2015,E300 아방가르드,서울,회색
12228,BMW,166638,X3 (F25),디젤,1540,2012,xDrive 20d 하이,대구,회색
12229,재규어,121545,All New XJ,디젤,1750,2010,3.0D 프리미엄 럭셔리 LWB,경기,회색
12230,지프,33930,그랜드 체로키,가솔린,3900,2019,3.6 오버랜드,경기,회색
12231,푸조,45943,508,디젤,1650,2017,1.6 BlueHDi GT-Line,경기,회색
12232,미니,14502,쿠퍼,가솔린,3050,2020,HIGH,경기,회색
12233,BMW,76181,5시리즈 (G30),가솔린,4390,2018,530i xDrive M 스포츠 플러스,광주,회색
12234,도요타,44337,프리우스 4세대,가솔린+전기,1890,2018,1.8 E,인천,회색
12235,지프,85215,체로키(KL),디젤,1690,2014,2.0 디젤 론지튜드 AWD,경기,회색
12236,페라리,2400,F8 트리뷰토,가솔린,48500,2020,3.9 V8,경기,회색
12237,벤츠,321133,S-클래스,가솔린,450,1995,S280,경기,회색
12238,미니,25304,쿠퍼 S,가솔린,2970,2017,JCW,서울,회색
12239,재규어,86516,New XF,디젤,1390,2015,2.2D 럭셔리,경기,회색
12240,BMW,13135,1시리즈 (F40),디젤,3390,2021,118d 스포츠,경기,회색
12241,BMW,186673,5시리즈 GT (F07),디젤,2399,2016,GT 30d xDrive,대구,회색
12242,벤츠,3696,EQC N293,전기,6570,2020,EQC400 4MATIC,인천,회색
12243,혼다,53683,오딧세이,가솔린,3850,2019,3.5,경기,회색
12244,닛산,80567,알티마,가솔린,890,2013,2.5,경기,회색
12245,벤츠,37058,E-클래스 W213,가솔린,6000,2019,E350 4MATIC AMG Line,경기,회색
12246,벤츠,127556,CLA-클래스 C117,디젤,1770,2015,CLA200 CDI,경기,회색
12247,BMW,57090,3시리즈 (F30),디젤,2190,2015,320d xDrive,경기,회색
12248,볼보,58000,S80,가솔린,650,2004,2.9,대전,회색
12249,랜드로버,102476,디스커버리 스포츠,디젤,2590,2017,2.0 TD4 SE,경남,회색
12250,BMW,31840,3시리즈 (F30),디젤,2690,2018,320d,대구,회색
12251,지프,68973,체로키(KL),가솔린,1720,2015,2.4 론지튜드 AWD,서울,회색
12252,벤츠,137303,E-클래스 W212,가솔린,2050,2015,E300 아방가르드,서울,회색
12253,BMW,140000,7시리즈 (F01),가솔린+전기,1888,2010,액티브 하이브리드 L,경기,회색
12254,혼다,127427,시빅,가솔린,370,2009,2.0,인천,회색
12255,BMW,145253,7시리즈 (G11),디젤,4570,2016,730Ld xDrive,경기,회색
12256,혼다,53683,오딧세이,가솔린,3850,2019,3.5,경기,회색
12257,BMW,19801,5시리즈 (G30),디젤,5300,2020,520d M 스포츠,부산,회색
12258,닛산,80567,알티마,가솔린,890,2013,2.5,경기,회색
12259,포르쉐,41796,마칸,가솔린,6560,2014,3.6 터보,경기,회색
12260,지프,33930,그랜드 체로키,가솔린,3900,2019,3.6 오버랜드,경기,회색
12261,벤츠,5059,C-클래스 W205,디젤,3990,2020,C220 d 4MATIC,서울,회색
12262,포르쉐,124000,파나메라,가솔린,4050,2010,4.8 4S,서울,회색
12263,폭스바겐,98865,티구안 2세대,디젤,2690,2018,2.0 TDI 프레스티지,경기,회색
12264,폭스바겐,191085,시로코,디젤,800,2012,2.0 TDI R-Line,경기,회색
12265,BMW,17143,5시리즈 (G30),디젤,4499,2018,520d xDrive M 스포츠 플러스,서울,회색
12266,포드,64925,익스플로러,가솔린,2510,2016,3.5 리미티드 4WD,경기,회색
12267,벤츠,10654,E-클래스 W213,가솔린,7699,2021,E350 4MATIC AMG Line,경기,회색
12268,벤츠,31595,E-클래스 W213,가솔린,4600,2019,E300 4MATIC 아방가르드,경기,회색
12269,BMW,57511,X4 (F26),디젤,4450,2018,xDrive20d M 스포츠,서울,회색
12270,BMW,22222,5시리즈 (G30),디젤,4250,2018,520d M 스포츠 플러스,서울,회색
12271,BMW,13135,1시리즈 (F40),디젤,3390,2021,118d 스포츠,경기,회색
12272,랜드로버,116065,레인지로버 벨라,가솔린,5990,2018,3.0 P380 R-다이나믹 SE,대구,회색
12273,BMW,120231,5시리즈 (F10),디젤,1490,2012,520d,경기,회색
12274,랜드로버,194516,레인지로버 스포츠 2세대,디젤,4670,2016,3.0 SDV6 AB 다이나믹,경기,회색
12275,벤츠,105029,CLA-클래스 C117,디젤,2090,2016,CLA200 d,대구,회색
12276,인피니티,60051,QX50,가솔린,1870,2016,3.7 AWD,경기,회색
12277,벤츠,44193,GLC-클래스 X253,가솔린,5580,2018,AMG GLC43 4MATIC,서울,회색
12278,인피니티,42357,QX70,가솔린,3450,2017,3.7 AWD 스페셜 에디션,경남,회색
12279,BMW,61021,1시리즈 (F20),디젤,1390,2014,118d 어반 팩1 5도어,부산,회색
12280,벤츠,108612,CLS-클래스 W218,디젤,3250,2015,CLS250 블루텍 4MATIC,대구,회색
12281,포드,71840,익스플로러,가솔린,1690,2013,3.5 리미티드 4WD,인천,회색
12282,BMW,31840,3시리즈 (F30),디젤,2690,2018,320d,대구,회색
12283,포드,64925,익스플로러,가솔린,2510,2016,3.5 리미티드 4WD,경기,회색
12284,벤츠,33000,E-클래스 W213,가솔린,5340,2019,E300 4MATIC 익스클루시브,경기,회색
12285,BMW,57511,X4 (F26),디젤,4450,2018,xDrive20d M 스포츠,서울,회색
12286,혼다,43326,CR-V 5세대,가솔린,2550,2017,1.5 EX-L 4WD,경기,회색
12287,폭스바겐,169078,골프 7세대,디젤,950,2014,2.0 TDI 프리미엄,경기,회색
12288,마세라티,93645,기블리,가솔린,4590,2015,3.0S Q4,경기,회색
12289,포르쉐,56428,718 박스터,가솔린,9000,2019,2.0,경기,회색
12290,BMW,43134,X7 (G07),디젤,9930,2019,xDrive 30d 디자인 퓨어 엑셀런스 7인승,광주,회색
12291,BMW,17143,5시리즈 (G30),디젤,4499,2018,520d xDrive M 스포츠 플러스,서울,회색
12292,벤츠,43641,C-클래스 W205,디젤,2550,2016,C200 d,경기,회색
12293,푸조,118930,3008 2세대,디젤,2190,2018,2.0 BlueHDi GT,경기,회색
12294,아우디,5201,A4 (B9),가솔린,4650,2021,45 TFSI 콰트로 프리미엄,경기,회색
12295,BMW,101172,5시리즈 (G30),디젤,3390,2017,520d xDrive M 스포츠 플러스,광주,회색
12296,아우디,70955,A7,디젤,3790,2016,50 TDI 콰트로 프리미엄,경기,회색
12297,벤츠,51957,GLE-클래스 W166,디젤,6100,2018,GLE350 d 4MATIC,경기,회색
12298,혼다,17480,파일럿 3세대,가솔린,3770,2019,3.5,경기,회색
12299,BMW,153340,3시리즈 (E90),가솔린,390,2008,320i 세단,경기,회색
12300,랜드로버,122366,디스커버리 3,디젤,1490,2009,2.7 TDV6 HSE,충남,회색
12301,아우디,199404,Q7,디젤,1549,2010,4.2 TDI 콰트로,대구,회색
12302,벤츠,128946,S-클래스 W222,디젤,4850,2015,S350 블루텍 4MATIC,서울,회색
12303,BMW,87608,5시리즈 (F10),디젤,2290,2014,520d xDrive 럭셔리,충북,회색
12304,지프,28391,컴패스 2세대,가솔린,2299,2018,2.4 론지튜드,인천,회색
12305,폭스바겐,7355,제타 7세대,가솔린,2680,2020,1.4 TSI 프레스티지,경기,회색
12306,벤츠,550,E-클래스 W213,가솔린,4756,2021,E250 아방가르드,경기,회색
12307,미니,9892,쿠퍼 S,가솔린,4660,2021,JCW GP 인스파이어드 에디션,경기,회색
12308,BMW,22222,5시리즈 (G30),디젤,4250,2018,520d M 스포츠 플러스,서울,회색
12309,벤츠,63348,E-클래스 W213,가솔린,4890,2018,E300 4MATIC AMG Line,대구,회색
12310,BMW,86596,5시리즈 (F10),가솔린,1650,2010,528i,서울,회색
12311,인피니티,60051,QX50,가솔린,1870,2016,3.7 AWD,경기,회색
12312,벤츠,19305,S-클래스 W222,가솔린+전기,13800,2020,S560eL,서울,회색
12313,벤츠,10654,E-클래스 W213,가솔린,7699,2021,E350 4MATIC AMG Line,경기,회색
12314,BMW,82825,1시리즈 (F20),디젤,1580,2016,118d 스포츠 5도어,경기,회색
12315,BMW,129048,5시리즈 (F10),디젤,1450,2012,520d,경기,회색
12316,닛산,204056,알티마,가솔린,299,2010,2.5,경기,회색
12317,벤츠,54194,GLE-클래스 W166,디젤,6950,2018,GLE350 d 4MATIC 쿠페,부산,회색
12318,벤츠,30942,GLC-클래스 X253,가솔린+전기,5150,2019,GLC350e 4MATIC 프리미엄,대구,회색
12319,BMW,143000,5시리즈 (F10),디젤,1520,2013,520d,부산,회색
12320,혼다,66844,올뉴어코드,가솔린,1290,2013,2.4,경기,회색
12321,BMW,56907,5시리즈 GT (F07),디젤,3199,2015,GT ED Edition,서울,회색
12322,랜드로버,80060,디스커버리 스포츠,디젤,2570,2016,2.0 TD4 HSE 럭셔리,경기,회색
12323,아우디,5201,A4 (B9),가솔린,4650,2021,45 TFSI 콰트로 프리미엄,경기,회색
12324,벤츠,51957,GLE-클래스 W166,디젤,6100,2018,GLE350 d 4MATIC,경기,회색
12325,벤츠,128946,S-클래스 W222,디젤,4850,2015,S350 블루텍 4MATIC,서울,회색
12326,BMW,26914,M4 (F82),가솔린,5990,2018,M4 컨버터블 컴패티션,대구,회색
12327,폭스바겐,7355,제타 7세대,가솔린,2680,2020,1.4 TSI 프레스티지,경기,회색
12328,지프,28391,컴패스 2세대,가솔린,2299,2018,2.4 론지튜드,인천,회색
12329,BMW,22564,5시리즈 (G30),디젤,4370,2017,520d M 스포츠 플러스,경기,회색
12330,폭스바겐,134854,골프 7세대,디젤,1490,2016,2.0 GTD 익스트림 에디션,인천,회색
12331,아우디,80698,S8,가솔린,3900,2013,4.0 TFSI 콰트로,경기,회색
12332,BMW,41913,5시리즈 (F10),가솔린,3440,2016,528i 럭셔리 플러스,부산,회색
12333,벤츠,43641,C-클래스 W205,디젤,2550,2016,C200 d,경기,회색
12334,BMW,147227,5시리즈 GT (F07),가솔린,2870,2016,GT xDrive,경기,회색
12335,BMW,4116,7시리즈 (G11),가솔린,11700,2021,740Li xDrive 디자인 퓨어 엑셀런스,부산,회색
12336,렉서스,38214,ES300h 7세대,가솔린+전기,4280,2019,럭셔리 플러스,대구,회색
12337,BMW,83764,7시리즈 (G11),디젤,5700,2016,730Ld xDrive,부산,회색
12338,BMW,101172,5시리즈 (G30),디젤,3390,2017,520d xDrive M 스포츠 플러스,광주,회색
12339,BMW,54590,M3 (F80),가솔린,6200,2017,M3 세단 퍼포먼스 사일렌서 에디션,경기,회색
12340,벤츠,167805,S-클래스 W221,가솔린,1870,2010,S500L,울산,회색
12341,BMW,43134,X7 (G07),디젤,9930,2019,xDrive 30d 디자인 퓨어 엑셀런스 7인승,광주,회색
12342,미니,9892,쿠퍼 S,가솔린,4660,2021,JCW GP 인스파이어드 에디션,경기,회색
12343,닛산,18437,쥬크,가솔린,1490,2016,1.6 SV,서울,회색
12344,포르쉐,34630,911,가솔린,14990,2019,카레라 4 GTS,서울,회색
12345,랜드로버,82107,레인지로버 이보크,디젤,2730,2016,2.0 TD4 SE,대구,회색
12346,인피니티,120865,Q50,디젤,1198,2015,2.2d 프리미엄,충남,회색
12347,렉서스,25471,뉴 ES300h,가솔린+전기,3450,2017,슈프림,경기,회색
