,brand,name,year,info,km,location,price,type,color
141,쌍용,렉스턴 스포츠,18/02식,디젤 2.2 4WD,"34,938km",광주,"2,350",디젤,빨간색
142,기아,올 뉴 K3,19/05식,럭셔리,"38,687km",광주,"1,630",가솔린,빨간색
143,현대,아반떼 (CN7),20/07식(21년형),1.6,"46,193km",광주,"2,230",가솔린,빨간색
144,현대,i30(신형),12/03식,1.6 GDI 익스트림,"54,954km",광주,850,가솔린,빨간색
145,제네시스,더 뉴 G70,21/04식,가솔린 3.3T 4WD,"1,692km",경기,"5,899",가솔린,빨간색
146,르노삼성,QM3,15/11식,RE 시그니처,"77,284km",충남,930,디젤,빨간색
147,기아,스토닉,17/09식(18년형),디젤 1.6,"17,418km",전북,"1,690",디젤,빨간색
148,쌍용,렉스턴 스포츠 칸,19/05식,디젤 2.2 4WD,"25,191km",부산,"2,680",디젤,빨간색
149,기아,레이,16/10식,프레스티지,"10,830km",부산,"1,150",가솔린,빨간색
150,쉐보레(GM대우),트랙스,14/10식(15년형),1.4 LT,"99,899km",광주,870,가솔린,빨간색
151,제네시스,GV80,20/04식,3.0 디젤 AWD,"52,030km",광주,"6,775",디젤,빨간색
152,쉐보레(GM대우),어메이징 뉴 크루즈,15/04식,1.4 터보 LTZ,"44,474km",경기,970,가솔린,빨간색
153,르노삼성,QM3,15/11식,RE 시그니처,"77,284km",충남,930,디젤,빨간색
154,기아,스토닉,17/09식(18년형),디젤 1.6,"17,418km",전북,"1,690",디젤,빨간색
155,쌍용,렉스턴 스포츠 칸,19/05식,디젤 2.2 4WD,"25,191km",부산,"2,680",디젤,빨간색
156,기아,레이,16/10식,프레스티지,"10,830km",부산,"1,150",가솔린,빨간색
157,쉐보레(GM대우),트랙스,14/10식(15년형),1.4 LT,"99,899km",광주,870,가솔린,빨간색
158,제네시스,GV80,20/04식,3.0 디젤 AWD,"52,030km",광주,"6,775",디젤,빨간색
159,쉐보레(GM대우),어메이징 뉴 크루즈,15/04식,1.4 터보 LTZ,"44,474km",경기,970,가솔린,빨간색
160,기아,모닝 어반,20/12식(21년형),프레스티지,"4,439km",부산,"1,070",가솔린,빨간색
161,기아,올 뉴 프라이드,14/05식,1.6 GDI 해치백,"58,468km",경기,799,가솔린,빨간색
162,제네시스,G70,19/09식,2.0T,"26,351km",부산,"3,280",가솔린,빨간색
163,현대,i30 (PD),17/01식,1.6 터보,"43,670km",부산,"1,590",가솔린,빨간색
164,쉐보레(GM대우),콜로라도,20/03식,3.6 익스트림-X 4WD,"32,512km",경기,"3,490",가솔린,빨간색
165,제네시스,더 뉴 G70,21/06식,가솔린 3.3T 4WD,48km,경기,"5,450",가솔린,빨간색
166,기아,더 뉴 프라이드,15/09식,4DR 1.4 MPI,"82,848km",경기,650,가솔린,빨간색
167,기아,프라이드(신형),09/05식,4DR 1.6 CVVT SLX,"70,927km",광주,420,가솔린,빨간색
168,기아,카니발 R,10/01식,그랜드 카니발 GLX,"146,290km",경기,520,디젤,빨간색
169,기아,쏘울 부스터,19/04식,1.6 T-GDI 노블레스,"34,097km",부산,"1,890",가솔린,빨간색
170,쌍용,코란도 스포츠,14/11식(15년형),CX7 4WD,"94,668km",충남,"1,177",디젤,빨간색
171,기아,스토닉,18/03식,디젤 1.6,"30,800km",부산,"1,680",디젤,빨간색
172,현대,베뉴,20/07식,1.6 모던,"4,970km",서울,"2,030",가솔린,빨간색
