,brand,name,info,type,km,year,accident,color,location,price,wd
30866,제네시스,G80,3.3 GDI,가솔린,32360,2018,무사고,회색,서울,3800,2WD
30871,제네시스,G70,2.0T,가솔린,48722,2018,무사고,회색,경기,3400,2WD
30893,제네시스,G70,2.0T,가솔린,14296,2019,무사고,회색,대구,3890,2WD
30899,제네시스,G80,3.3 GDI AWD,가솔린,51809,2017,무사고,회색,경기,2960,AWD
30910,제네시스,GV80,2.5T 가솔린 AWD,가솔린,17535,2020,무사고,회색,경기,7390,AWD
30911,제네시스,G90,5.0 AWD,가솔린,44687,2019,무사고,회색,경기,7530,AWD
30920,제네시스,G70,가솔린 2.0T 4WD,가솔린,4558,2021,무사고,회색,경기,4890,4WD
30922,제네시스,G80,3.8 GDI AWD,가솔린,87700,2019,무사고,회색,경기,4050,AWD
30946,제네시스,G80,3.3 GDI,가솔린,127910,2018,무사고,회색,경기,2399,2WD
30970,제네시스,G70,2.0T AWD,가솔린,40644,2019,무사고,회색,전북,3650,AWD
30985,제네시스,G70,가솔린 2.0T 4WD,가솔린,8776,2021,무사고,회색,경기,4530,4WD
31011,제네시스,G70,2.0T AWD,가솔린,47129,2018,무사고,회색,경기,3350,AWD
31026,제네시스,G80,3.3 GDI,가솔린,97751,2018,무사고,회색,대구,2930,2WD
31030,제네시스,G80,3.3 GDI AWD,가솔린,61538,2019,무사고,회색,대구,3699,AWD
31038,제네시스,G90,3.8 AWD,가솔린,111402,2019,무사고,회색,경기,5950,AWD
31052,제네시스,G80,3.3 GDI AWD,가솔린,59875,2018,무사고,회색,경기,3250,AWD
