,brand,name,type,km,year,accident,color,location,price,wd,trim
301,제네시스,EQ900,가솔린,15179,2018,무사고,검정색,경기,5930,AWD,1.0
302,제네시스,G90,가솔린,150296,2019,무사고,검정색,경기,4890,AWD,1.0
303,제네시스,EQ900,가솔린,137353,2016,무사고,검정색,경기,3790,AWD,4.0
304,제네시스,G80,가솔린,118642,2018,무사고,검정색,대구,2630,2WD,1.0
305,제네시스,EQ900,가솔린,86045,2016,무사고,검정색,서울,3700,AWD,2.0
306,제네시스,G80,가솔린,99412,2018,무사고,검정색,충남,2839,AWD,1.0
307,제네시스,EQ900,가솔린,44554,2016,무사고,검정색,전북,4050,AWD,2.0
308,제네시스,G80,가솔린,9539,2018,무사고,검정색,경기,3420,2WD,1.0
309,제네시스,G80,가솔린,44391,2018,무사고,검정색,경기,4320,AWD,1.0
310,제네시스,G80,가솔린,25935,2020,무사고,검정색,경기,4270,AWD,1.0
311,제네시스,G80,가솔린,176272,2017,무사고,검정색,대구,2070,2WD,1.0
312,제네시스,G80,가솔린,81811,2018,무사고,검정색,충남,3020,AWD,1.0
313,제네시스,EQ900,가솔린,130109,2016,무사고,검정색,인천,2850,2WD,1.0
314,제네시스,G80,가솔린,32176,2020,무사고,검정색,충남,4250,AWD,1.0
315,제네시스,G80,가솔린,153385,2017,무사고,검정색,충남,2059,2WD,1.0
