,brand,name,info,type,km,year,color,location,accident,price
6457,현대,그랜저 HG,HG240 럭셔리,가솔린,92705,2012,흰색,경기/인천,무사고,1060
6458,현대,쏘나타 뉴 라이즈,2.0 프리미엄 스페셜,가솔린,60131,2019,검정색,전남,무사고,1910
6459,르노삼성,SM7 노바,LPLI 2.0 LPe세부등급없음,LPG,35361,2019,쥐색,전남,무사고,1730
6460,르노삼성,XM3,가솔린 터보 1.3RE,가솔린,9788,2020,흰색,경기/인천,무사고,2100
6461,제네시스,G90,가솔린 4WD5.0 프레스티지,가솔린,55819,2019,쥐색,충남,무사고,7990
6462,현대,그랜저 IG,2.4 모던 베이직,가솔린,49274,2017,검정색,경기/인천,무사고,1920
6463,현대,아슬란,G300 모던 스페셜,가솔린,81651,2016,검정색,경기/인천,단순교환,1620
6464,기아,K7 프리미어 하이브리드,시그니쳐,가솔린+전기,18006,2020,검정색,경기/인천,무사고,3950
6465,기아,더 K9,3.3 T-GDI AWD베스트 셀렉션Ⅱ,가솔린,13338,2021,쥐색,서울,무사고,6890
6466,쉐보레(GM대우),어메이징 뉴 크루즈,1.8 LTZ,가솔린,90779,2016,쥐색,경기/인천,사고,660
6467,현대,아반떼 AD,1.6 e-VGT 스마트스페셜,디젤,52078,2017,흰색,서울,무사고,1460
6468,르노삼성,XM3,가솔린 터보 1.3RE 시그니쳐,가솔린,11075,2020,검정색,전남,무사고,2250
6469,현대,쏘나타 뉴 라이즈,LPI 스타일,LPG,108427,2018,은색,경기/인천,무사고,1170
6470,현대,아반떼 HD,1.6 VVT X16프리미어 블랙,가솔린,91147,2010,은색,경기/인천,단순교환,550
6471,르노삼성,SM6,1.5 dCi LE,디젤,33300,2019,검정색,충남,무사고,1770
6472,쌍용,티볼리,LX 2WD최고급형,가솔린,53594,2016,청색,경기/인천,무사고,1400
6473,시트로엥,DS3,1.6 BlueHDi 소 시크,디젤,17839,2018,쥐색,경기/인천,무사고,1490
6474,폭스바겐,뉴 티구안,2.0 TDI 컴포트5N,디젤,94987,2016,흰색,경기/인천,무사고,1650
6475,쉐보레(GM대우),크루즈,1.4 터보 LTZ+,가솔린,60873,2014,흰색,서울,무사고,790
6476,제네시스,G80,3.3 GDI AWD럭셔리,가솔린,57665,2018,쥐색,경기/인천,단순교환,2930
6477,기아,올 뉴 카니발,가솔린 9인승 노블레스,가솔린,28450,2018,자주색,서울,단순교환,2690
6478,기아,더 뉴 카니발,11인승 프레스티지,디젤,42772,2019,흰색,충남,단순교환,2420
6479,기아,K7 프리미어,가솔린 2.5노블레스,가솔린,45023,2020,검정색,전남,무사고,2900
6480,현대,쏘나타 DN8 하이브리드,프리미엄 밀레니얼,가솔린+전기,16488,2020,흰색,경남,무사고,3090
6481,기아,K7 프리미어 하이브리드,시그니쳐,가솔린+전기,32136,2020,검정색,경기/인천,무사고,3630
6482,기아,K5 2세대,2.0 터보 SX노블레스 스페셜,가솔린,87693,2016,검정색,경남,무사고,1590
6483,르노삼성,SM6,2.0 GDe RE,가솔린,78848,2016,검정색,경기/인천,무사고,1330
6484,BMW,3시리즈 GT (F34),GT 320d,디젤,71158,2016,흰색,서울,무사고,2700
6485,기아,카니발 R,그랜드 카니발 GLX프리미엄,디젤,127712,2013,검정색,경기/인천,무사고,910
6486,기아,레이,밴 고급형,가솔린,9694,2017,흰색,충남,무사고,910
6487,기아,레이,프레스티지,가솔린,90648,2012,진주색,경기/인천,무사고,860
6488,르노삼성,SM6,2.0 LPe PE (렌터카),LPG,108442,2017,은색,경기/인천,무사고,980
6489,르노삼성,XM3,가솔린 터보 1.3RE 시그니쳐,가솔린,26912,2020,진주색,경북,무사고,2290
6490,현대,쏘나타 뉴 라이즈 하이브리드,프리미엄스페셜,가솔린+전기,52957,2018,흰색,서울,무사고,2180
6491,쉐보레(GM대우),올 뉴 말리부,1.5 터보 LS디럭스,가솔린,45609,2018,검정색,경남,무사고,1510
6492,기아,더 뉴 레이,프레스티지,가솔린,3521,2021,진주색,경기/인천,무사고,1410
6493,르노삼성,QM6,디젤 2WD RE 시그니처,디젤,37037,2017,흰색,경기/인천,단순교환,1930
6494,기아,더 뉴 K9,3.3 GDI 이그제큐티브,가솔린,45463,2015,은회색,서울,무사고,2470
6495,르노삼성,QM6,가솔린 2WD LE,가솔린,33216,2019,흰색,경남,무사고,1980
6496,쉐보레(GM대우),올란도,LPG 다이나믹,LPG,145216,2016,흰색,경북,단순교환,900
6497,현대,쏘나타 DN8,1.6 터보프리미엄 패밀리,가솔린,7315,2021,흰색,경남,무사고,2620
6498,현대,제네시스,BH380 럭셔리,가솔린,84838,2010,은색,경남,무사고,990
6499,기아,더 뉴 모하비,디젤 3.0 4WD프레지던트,디젤,40286,2017,검정색,경북,무사고,3040
6500,렉서스,뉴 ES300h,이그제큐티브XV60,가솔린+전기,56009,2015,쥐색,경기/인천,무사고,2740
6501,미니,쿠퍼 컨트리맨(1세대),SD ALL4,디젤,103187,2013,흰색,경기/인천,무사고,1490
6502,기아,셀토스,가솔린 터보 1.6 2WD노블레스,가솔린,10011,2020,쥐색,경북,무사고,2660
6503,기아,올 뉴 카니발,11인승 럭셔리,디젤,84034,2015,흰색,경기/인천,무사고,1520
6504,현대,아반떼 AD,1.6 GDI 스마트세부등급 없음,가솔린,73827,2016,은색,경남,무사고,1120
6505,미니,쿠퍼 (3세대),동성 에디션,가솔린,20051,2017,진주색,경남,무사고,2440
6506,현대,아슬란,G330 익스클루시브,가솔린,102600,2015,검정색,경남,단순교환,1860
6507,기아,더 뉴 K3 2세대,시그니처,가솔린,2028,2022,쥐색,서울,무사고,2460
6508,기아,올 뉴 모닝 (JA),레이디,가솔린,28826,2017,검정색,경기/인천,무사고,980
6509,르노삼성,XM3,가솔린 터보 1.3RE 시그니쳐,가솔린,32489,2020,흰색,경북,무사고,2210
6510,벤츠,E-클래스 W213,E350 4MATIC AMG Line,가솔린,28974,2019,흰색,경기/인천,무사고,6740
6511,쉐보레(GM대우),더 뉴 스파크,LS세부등급 없음,가솔린,4896,2021,진주색,경기/인천,무사고,910
6512,기아,K7 하이브리드,700h 프레스티지,가솔린+전기,122552,2016,쥐색,경남,무사고,1490
6513,제네시스,EQ900,3.8 GDI AWD프레스티지,가솔린,102929,2018,쥐색,경기/인천,무사고,4500
6514,쉐보레(GM대우),임팔라,2.5 LTZ,가솔린,103680,2016,검정색,경기/인천,단순교환,1310
6515,현대,더 뉴 아반떼,1.6 GDi 스마트기본형,가솔린,33952,2014,쥐색,경기/인천,단순사고(접촉),910
6516,기아,K5 하이브리드,500h 프레스티지,가솔린+전기,68489,2015,흰색,경남,단순교환,1250
6517,르노삼성,SM6,2.0 GDe LE,가솔린,70012,2016,진주색,경남,단순사고(접촉),1320
6518,기아,K7 프리미어 하이브리드,노블레스,가솔린+전기,11300,2020,쥐색,경기/인천,무사고,3550
6519,폭스바겐,T-Roc,2.0 디젤프레스티지,디젤,3433,2021,빨간색,서울,무사고,3300
6520,현대,코나,디젤 1.6 2WD모던,디젤,28349,2018,쥐색,경남,단순교환,1740
6521,현대,더 뉴 그랜드 스타렉스,밴 5인승모던,디젤,28598,2019,흰색,경기/인천,무사고,2280
6522,미니,쿠퍼 클럽맨(2세대),S 기본형,가솔린,31730,2018,녹색,경기/인천,무사고,2620
6523,기아,올 뉴 모닝,디럭스 스페셜,가솔린,48894,2012,은색,경남,무사고,490
6524,기아,더 뉴 카니발,7인승 하이리무진프레지던트,디젤,35636,2019,흰색,서울,무사고,4590
6525,기아,더 뉴 니로,노블레스,가솔린+전기,22071,2020,흰색,경기/인천,무사고,2590
6526,쉐보레(GM대우),더 뉴 말리부,1.3 터보 프리미어세부등급없음,가솔린,14788,2019,흰색,충남,무사고,2220
6527,기아,K7 프리미어,가솔린 2.5X 에디션,가솔린,16377,2020,쥐색,충남,무사고,3150
6528,벤츠,S-클래스 W222,마이바흐 S560 4MATIC,가솔린,41289,2018,검정색,서울,무사고,16100
6529,현대,그랜저 IG,3.3 셀러브리티,가솔린,25444,2019,검정색,경기/인천,무사고,3050
6530,기아,더 뉴 쏘렌토,디젤 2.0 2WD프레스티지,디젤,107676,2018,쥐색,경북,무사고,1980
6531,현대,아반떼 AD,1.6 GDI 모던세부등급 없음,가솔린,52498,2017,흰색,충북,무사고,1480
6532,쉐보레(GM대우),트랙스,1.4 LT 래더패키지,가솔린,67815,2015,흰색,경기/인천,무사고,1150
6533,BMW,3시리즈 (F30),320d,디젤,91779,2017,흰색,경기/인천,단순사고(접촉),2190
6534,BMW,7시리즈 (G11),740d xDrive M 스포츠,디젤,77193,2016,청색,서울,단순교환,5680
6535,기아,스토닉,1.4 가솔린프레스티지,가솔린,22759,2019,흰색,경남,무사고,1830
6536,쌍용,베리 뉴 티볼리,1.5 가솔린 2WDV5,가솔린,15308,2020,검정색,경북,무사고,1830
6537,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,디젤,80106,2013,흰색,경기/인천,무사고,1490
6538,쌍용,티볼리,LX 2WD최고급형,가솔린,41679,2016,은색,전남,단순교환,1340
6539,현대,올 뉴 투싼 TL,가솔린 1.6 터보 2WD프리미엄,가솔린,26638,2019,흰색,경북,단순교환,2610
6540,현대,싼타페 TM,가솔린 2.0T 2WD인스퍼레이션,가솔린,29074,2020,청색,경남,무사고,3150
6541,쌍용,렉스턴 스포츠,디젤 2.2 4WD프레스티지,디젤,92298,2019,쥐색,경기/인천,단순사고(접촉),1990
6542,기아,K5 3세대,가솔린 2.0시그니처,가솔린,4062,2021,청색,경기/인천,무사고,3230
6543,쌍용,티볼리,LX 2WD최고급형,가솔린,61232,2015,흰색,경기/인천,단순교환,1320
6544,쉐보레(GM대우),스파크,LPG LT기본형,LPG,68607,2012,흰색,경북,무사고,540
6545,현대,쏘나타 더 브릴리언트,CVVL 스타일,가솔린,58746,2014,흰색,충남,단순교환,880
6546,기아,더 K9,3.8 GDI AWD플래티넘Ⅲ,가솔린,40203,2019,자주색,경기/인천,무사고,4950
6547,르노삼성,SM6,2.0 GDe RE,가솔린,38064,2016,쥐색,경기/인천,단순사고(접촉),1450
6548,현대,LF 쏘나타,2.0 터보 익스클루시브,가솔린,67177,2015,검정색,경남,무사고,1800
6549,기아,올 뉴 쏘렌토,디젤 2.0 2WD프레스티지,디젤,77962,2017,진주색,경기/인천,단순교환,1870
6550,도요타,캠리 (XV70),2.5 하이브리드XLE,가솔린+전기,33430,2019,쥐색,경기/인천,단순사고(접촉),2750
6551,쉐보레(GM대우),올 뉴 말리부,1.5 터보 LTZ세부등급 없음,가솔린,65536,2017,흰색,경기/인천,사고,1420
6552,기아,더 뉴 K5 2세대,2.0인텔리전트,가솔린,55731,2019,쥐색,경남,단순교환,1990
6553,기아,더 뉴 쏘렌토,디젤 2.2 2WD노블레스 스페셜,디젤,41951,2018,청색,경기/인천,무사고,2820
6554,기아,올 뉴 K7,3.3 GDI 노블레스스페셜,가솔린,117335,2016,검정색,경기/인천,무사고,1830
6555,도요타,뉴 캠리,2.5 XLE,가솔린,39259,2017,흰색,경기/인천,무사고,1850
6556,쉐보레(GM대우),올란도,LPG LT프리미엄,LPG,87244,2017,흰색,경기/인천,무사고,1160
6557,현대,그랜저 IG,2.4 모던,가솔린,55207,2018,검정색,경기/인천,무사고,1990
6558,현대,그랜드 스타렉스,5인승 밴스마트,디젤,19851,2017,청색,경기/인천,무사고,1890
6559,BMW,5시리즈 (G30),520d xDrive M 스포츠 플러스,디젤,77357,2017,쥐색,경기/인천,무사고,3990
6560,현대,그랜저 HG,HG300 노블,가솔린,134158,2011,자주색,경기/인천,단순교환,890
6561,현대,LF 쏘나타,2.0 스마트세부등급 없음,가솔린,109249,2015,쥐색,경기/인천,단순교환,1180
6562,제네시스,EQ900,3.3 T-GDI AWD럭셔리,가솔린,69552,2016,검정색,서울,무사고,3700
6563,기아,올 뉴 쏘렌토,디젤 2.0 2WD노블레스,디젤,77421,2016,쥐색,경북,무사고,1970
6564,기아,올 뉴 모닝 (JA),프레스티지,가솔린,14144,2018,진주색,경기/인천,무사고,1090
6565,기아,올 뉴 K7,2.4 GDI 프레스티지,가솔린,39183,2018,검정색,경기/인천,무사고,2090
6566,제네시스,G80,3.3 GDI AWD프리미엄 럭셔리,가솔린,60650,2017,청색,경기/인천,무사고,3120
6567,현대,아반떼 AD,1.6 GDI 프리미엄,가솔린,94192,2017,흰색,경기/인천,무사고,1400
6568,현대,아반떼 AD,1.6 GDI 스마트스페셜,가솔린,115428,2016,청색,서울,무사고,1180
6569,쉐보레(GM대우),더 넥스트 스파크,LT플러스,가솔린,32501,2017,진주색,경남,무사고,770
6570,기아,더 K9,3.8 GDI AWD플래티넘Ⅱ,가솔린,21929,2019,검정색,서울,무사고,4300
6571,기아,K5 3세대,가솔린 터보 1.6노블레스,가솔린,16411,2020,검정색,경기/인천,무사고,2880
6572,현대,아반떼 AD,1.6 GDI 스마트세부등급 없음,가솔린,70511,2016,쥐색,경남,무사고,1380
6573,BMW,3시리즈 (F30),330i M 스포츠 섀도우,가솔린,37053,2018,쥐색,경기/인천,무사고,3660
6574,현대,그랜저 IG,2.4 모던,가솔린,75772,2018,검정색,경기/인천,단순교환,1830
6575,현대,아반떼 AD,1.6 GDI 스마트세부등급 없음,가솔린,60324,2017,흰색,경북,무사고,1280
6576,기아,더 뉴 K9,3.8 GDI VIP,가솔린,119459,2015,검정색,경북,단순교환,2450
6577,쉐보레(GM대우),더 뉴 트랙스,1.4 프리미어,가솔린,101950,2018,흰색,경기/인천,무사고,1430
6578,현대,그랜저 HG,HG300 프리미엄,가솔린,94650,2014,흰색,경기/인천,단순사고(접촉),1180
6579,쉐보레(GM대우),스파크,LT기본형,가솔린,76208,2013,분홍색,경남,무사고,470
6580,기아,레이,밴 고급형,가솔린,38385,2017,진주색,경기/인천,무사고,860
6581,기아,레이,프레스티지 바이퓨얼,가솔린+LPG,177985,2013,흰색,충남,무사고,690
6582,기아,K3,디젤 럭셔리,디젤,137469,2015,청색,경기/인천,단순교환,620
6583,도요타,벤자,3.5,가솔린,94958,2013,검정색,경남,단순교환,1430
6584,기아,더 뉴 K5 2세대,2.0프레스티지,가솔린,13317,2019,검정색,경기/인천,무사고,1990
6585,제네시스,G80,3.3 GDI럭셔리,가솔린,116128,2018,쥐색,경기/인천,무사고,2390
6586,르노삼성,QM3,RE 시그니처,디젤,103945,2017,갈대색,충남,무사고,960
6587,현대,더 뉴 아반떼,1.6 VGT 스마트기본형,디젤,93059,2014,흰색,경기/인천,무사고,760
6588,기아,스포티지 4세대,디젤 2.0 2WD 프레스티지,디젤,49059,2017,쥐색,경기/인천,단순교환,1610
6589,현대,아반떼 AD,1.6 GDI 밸류 플러스,가솔린,28126,2018,흰색,경기/인천,무사고,1440
6590,제네시스,G80,3.3 GDI AWD프리미엄 럭셔리,가솔린,131360,2018,검정색,경기/인천,무사고,2590
6591,기아,K5 3세대,가솔린 2.0노블레스,가솔린,4300,2020,진주색,경기/인천,무사고,2940
6592,현대,아반떼 AD,1.6 GDI 밸류 플러스,가솔린,26013,2018,흰색,경기/인천,무사고,1620
6593,제네시스,G80,3.3 GDI AWD럭셔리,가솔린,105538,2017,쥐색,서울,무사고,2660
6594,현대,그랜저 HG 하이브리드,프리미엄,가솔린+전기,93074,2015,흰색,경기/인천,단순사고(접촉),1450
6595,기아,더 뉴 K5 2세대,2.0인텔리전트,가솔린,46050,2019,은색,충북,무사고,2230
6596,제네시스,G80,3.3 GDI AWD프리미엄 럭셔리,가솔린,21730,2018,쥐색,경기/인천,무사고,3610
6597,현대,LF 쏘나타,2.0 프리미엄세부등급 없음,가솔린,73969,2016,은회색,경기/인천,무사고,1580
6598,르노삼성,SM3 네오,LE,가솔린,29266,2016,검정색,경기/인천,무사고,990
6599,볼보,V40 크로스컨트리,D3,디젤,30796,2018,흰색,경기/인천,단순교환,2490
6600,르노삼성,더 뉴 QM6,LPG 2WD(일반인판매용)2.0 LPe SE,LPG,13954,2020,쥐색,경기/인천,무사고,1910
6601,현대,팰리세이드,디젤 2.2 2WD프레스티지 (7인승),디젤,34894,2019,쥐색,경북,무사고,4150
6602,현대,쏠라티,15인승럭셔리,디젤,57378,2018,흰색,경기/인천,사고,3990
6603,현대,아반떼 AD,1.6 GDI 프리미엄,가솔린,75850,2017,쥐색,전북,무사고,1500
6604,현대,포터2 CRDi 카고,초장축 더블캡프리미엄,디젤,39385,2019,흰색,전남,단순교환,1940
6605,포드,익스플로러,2.3 리미티드 4WD5세대,가솔린,64341,2016,흰색,서울,무사고,2840
6606,현대,아반떼 MD,M16 GDI 럭셔리,가솔린,115098,2012,쥐색,경남,무사고,670
6607,제네시스,G80,3.3 GDI럭셔리,가솔린,75774,2018,검정색,경기/인천,무사고,2830
6608,제네시스,G80,3.3 T-GDI AWD스포츠,가솔린,79070,2017,진주색,경북,무사고,4430
6609,현대,쏘나타 하이브리드,2.0프리미어,가솔린+전기,114818,2012,검정색,경기/인천,단순사고(접촉),860
6610,기아,더 뉴 모하비,디젤 3.0 4WD프레지던트,디젤,82908,2018,검정색,서울,무사고,3130
6611,기아,모하비,4WD KV300세부등급 없음,디젤,106747,2014,흰색,경기/인천,무사고,1990
6612,기아,스팅어,3.3 터보 AWDGT,가솔린,74244,2018,흰색,충남,무사고,3350
6613,렉서스,UX250h,2.0 2WD,가솔린+전기,57105,2019,흰색,서울,무사고,3750
6614,도요타,86,2.0,가솔린,5302,2017,쥐색,서울,단순사고(접촉),2840
6615,폭스바겐,뉴 CC,2.0 TSI,가솔린,88237,2016,은색,경기/인천,무사고,1540
6616,쉐보레(GM대우),트래버스,가솔린 4WD3.6 AWD 레드라인,가솔린,17591,2020,흰색,전남,무사고,4480
6617,도요타,프리우스 4세대,1.8,가솔린+전기,21028,2019,흰색,경기/인천,단순교환,2280
6618,미니,쿠퍼 (3세대),파인레더 에디션,가솔린,25985,2019,녹색,경기/인천,단순교환,2350
6619,BMW,3시리즈 GT (F34),GT 320d M 스포츠 프리미엄,디젤,19040,2021,쥐색,서울,무사고,4270
6620,르노삼성,SM6,1.6 TCe RE,가솔린,96232,2016,흰색,서울,단순교환,1420
6621,쉐보레(GM대우),더 뉴 트랙스,1.4 LT코어,가솔린,65184,2018,쥐색,경남,무사고,1470
6622,쉐보레(GM대우),더 뉴 스파크,프리미어,가솔린,11397,2019,분홍색,경기/인천,무사고,1070
6623,BMW,4시리즈 (G22),가솔린 2WD420i M 스포츠 쿠페,가솔린,7879,2021,흰색,경기/인천,무사고,5650
6624,기아,올 뉴 카렌스,1.7 VGT 프레스티지,디젤,96735,2014,흰색,경기/인천,무사고,1070
6625,볼보,V40,D42세대,디젤,26628,2016,쥐색,경기/인천,무사고,2050
6626,푸조,508,2.0 GT1세대,디젤,65893,2017,흰색,경기/인천,무사고,1990
6627,기아,레이,프레스티지,가솔린,50617,2013,은색,경기/인천,무사고,880
6628,현대,넥쏘,프리미엄,,55109,2018,쥐색,경기/인천,무사고,2750
6629,기아,올 뉴 K7,2.4 GDI 스페셜,가솔린,96241,2017,검정색,경기/인천,무사고,2120
6630,현대,엑센트(신형),위트 1.6 GDI 프리미엄세부등급 없음,가솔린,59122,2015,쥐색,경북,무사고,910
