,name,brand,color,fuel,accident,price,mile,model
3651,티볼리 아머,쌍용,흰색,가솔린,무사고,1710,27698,기어 에디션 2WD
3652,제네시스,현대,은회색,가솔린,무사고,1180,105250,BH330 럭셔리기본형
3653,더 뉴 싼타페,현대,갈색,가솔린,무사고,4220,7607,가솔린 2.5 4WD캘리그래피
3654,쏘나타 DN8,현대,쥐색,가솔린,무사고,2430,14859,2.0 가솔린프리미엄 패밀리
3655,G80,제네시스,갈색,가솔린,무사고,3730,42022,3.3 GDI AWD프레스티지
3656,더 뉴 카니발,기아,진주색,디젤,무사고,2180,55084,9인승 럭셔리
3657,G80,제네시스,검정색,가솔린,무사고,2680,127590,3.3 GDI프리미엄 럭셔리
3658,더 뉴 스파크,쉐보레(GM대우),쥐색,가솔린,무사고,990,23053,프리미어
3659,베뉴,현대,청색,가솔린,무사고,1950,10906,1.6 모던
3660,뉴 A3 (8V),아우디,은색,가솔린,무사고,2800,14267,40 TFSI8V
3661,크루즈,쉐보레(GM대우),은색,가솔린,무사고,530,84199,1.8 LT
3662,K5,기아,연금색,가솔린,단순교환,810,90262,2.0 노블레스
3663,EQ900,제네시스,검정색,가솔린,무사고,3660,87222,3.3 T-GDI AWD럭셔리
3664,스팅어 마이스터,기아,검정색,가솔린,무사고,4320,5425,3.3 터보 2WD마스터즈 터보 패키지
3665,코나,현대,청색,가솔린,무사고,2160,17435,1.6 터보 2WD프리미엄
3666,모닝 어반,기아,은색,가솔린,무사고,1120,11121,가솔린 1.0프레스티지
3667,SM7 노바,르노삼성,흰색,LPG,무사고,1080,88643,LPLI 2.0 LPe 택시렌터카
3668,싼타페 DM,현대,쥐색,디젤,무사고,1360,147077,디젤(e-VGT) 2.0 2WD 익스클루시브세부등급 없음
3669,LF 쏘나타,현대,은색,LPG,무사고,1230,106681,LPI 프리미엄
3670,3시리즈 (F30),BMW,흰색,디젤,단순교환,2220,105989,320d
3671,더 뉴 모하비,기아,진주색,디젤,무사고,2990,73483,디젤 3.0 4WD프레지던트
3672,더 뉴 아반떼 AD,현대,흰색,가솔린,무사고,1690,23862,1.6스마트 초이스
3673,모하비,기아,검정색,디젤,무사고,1970,120326,4WD KV300세부등급 없음
3674,올 뉴 말리부,쉐보레(GM대우),청색,가솔린,무사고,1890,35737,1.5 터보 LTZ세부등급 없음
3675,G80,제네시스,검정색,가솔린,무사고,3760,69545,3.8 GDI AWD프레스티지
3676,올 뉴 투싼,현대,흰색,디젤,단순교환,1790,68519,디젤 1.7 2WD모던 피버
3677,레이,기아,진주색,가솔린,무사고,890,74499,프레스티지
3678,더 뉴 그랜저,현대,검정색,LPG,무사고,3590,19988,LPG 3.0 (일반인판매용)익스클루시브
3679,컴패스 2세대,지프,흰색,가솔린,무사고,2720,28289,2.4 리미티드
3680,SM5 노바,르노삼성,은색,가솔린,무사고,1050,43740,클래식
3681,익스플로러,포드,흰색,가솔린,단순교환,3580,24466,2.3 리미티드 4WD5세대
3682,3시리즈 (F30),BMW,흰색,디젤,무사고,2480,94438,320d M 스포츠
3683,쏘나타 DN8,현대,검정색,가솔린,무사고,2650,13772,2.0 가솔린프리미엄 밀레니얼
3684,올 뉴 K7,기아,쥐색,가솔린,무사고,1750,95950,2.4 GDI 프레스티지
3685,쏘나타 DN8,현대,청색,가솔린,무사고,2790,30783,2.0 가솔린인스퍼레이션
3686,더 뉴 G70,제네시스,검정색,가솔린,무사고,4290,12993,가솔린 터보 2.02WD
3687,K7 프리미어 하이브리드,기아,검정색,가솔린+전기,무사고,3790,15669,시그니쳐
3688,올 뉴 말리부,쉐보레(GM대우),쥐색,가솔린,단순사고(접촉),1870,18568,1.5 터보 LTZ세부등급 없음
3689,레이,기아,진주색,가솔린,무사고,860,90648,프레스티지
3690,벨로스터 (JS),현대,노란색,가솔린,단순사고(접촉),1960,16011,1.6 터보 스포츠코어
3691,쏘나타 DN8,현대,쥐색,LPG,무사고,2640,25914,2.0 LPi프리미엄
3692,체로키(KL),지프,흰색,가솔린,무사고,2200,38552,2.4 론지튜드 AWD
3693,G80,제네시스,쥐색,가솔린,무사고,2810,75971,3.3 GDI럭셔리
3694,렉스턴 W,쌍용,진주색,디젤,무사고,1250,102349,2.0 4WD RX7럭셔리
3695,3시리즈 (F30),BMW,흰색,디젤,무사고,2990,50100,320d M 스포츠
3696,뉴 QM6,르노삼성,검정색,LPG,무사고,2820,6400,LPG 2.0 (일반인 판매용)RE 시그니처
3697,아반떼 AD,현대,흰색,가솔린,단순교환,1470,30961,1.6 GDI 밸류 플러스
3698,G80,제네시스,쥐색,가솔린,무사고,2620,100962,3.3 GDI럭셔리
3699,렉스턴 스포츠 칸,쌍용,검정색,디젤,무사고,2770,29909,디젤 2.2 4WD (다이내믹 5링크)프레스티지 스페셜
3700,아반떼 AD,현대,은색,가솔린,단순교환,1090,110591,1.6 GDI 모던세부등급 없음
3701,올뉴어코드,혼다,은색,가솔린,무사고,610,117830,3.58세대
3702,모델 3,테슬라,청색,전기,무사고,4980,24148,롱 레인지
3703,쏘나타 뉴 라이즈 하이브리드,현대,쥐색,가솔린+전기,무사고,2660,518,프리미엄세부등급 없음
3704,K7 하이브리드,기아,검정색,가솔린+전기,단순사고(접촉),1580,91128,700h 프레스티지
3705,3시리즈 (G20),BMW,청색,가솔린,무사고,6150,34733,가솔린 2WDM340i
3706,K7 하이브리드,기아,흰색,가솔린+전기,무사고,1730,70002,700h 프레스티지
3707,더 뉴 코란도 스포츠,쌍용,흰색,디젤,단순교환,1730,81247,2.2 CX7 4WD비젼
3708,제네시스 DH,현대,쥐색,가솔린,무사고,2160,108315,G330 프리미엄 AWD
3709,포터2 CRDi 카고,현대,흰색,디젤,무사고,2050,24687,초장축 더블캡프리미엄
3710,XM3,르노삼성,진주색,가솔린,단순교환,2000,41419,가솔린 터보 1.3RE 시그니쳐
3711,뉴 QM6,르노삼성,흰색,LPG,무사고,2910,27,LPG 2.0 (일반인 판매용)RE 시그니처
3712,제네시스 DH,현대,은회색,가솔린,단순사고(접촉),1870,99762,G330 모던
3713,니로,기아,쥐색,가솔린+전기,무사고,2260,35655,노블레스
3714,5시리즈 (F10),BMW,흰색,디젤,단순교환,2770,81066,520d 럭셔리 플러스
3715,올 뉴 K3,기아,청색,가솔린,무사고,1890,21135,노블레스
3716,E-클래스 W213,벤츠,흰색,디젤,단순교환,3990,32290,E220d 아방가르드
3717,올 뉴 K7,기아,검정색,디젤,단순교환,1890,77112,2.2 디젤 프레스티지
3718,더 뉴 니로,기아,청색,가솔린+전기,무사고,2650,31243,노블레스 스폐셜
3719,G80,제네시스,청색,가솔린,무사고,4550,44472,3.8 GDI AWD파이니스트
3720,더 K9,기아,청색,가솔린,무사고,4680,43559,3.8 GDI AWD플래티넘Ⅲ
3721,올 뉴 크루즈,쉐보레(GM대우),쥐색,가솔린,무사고,1150,76835,1.4 터보 LT디럭스
3722,익스플로러,포드,쥐색,가솔린,무사고,2970,49156,2.3 리미티드 4WD5세대
3723,그랜저 IG,현대,검정색,가솔린,무사고,1720,154746,3.0 익스클루시브세부등급 없음
3724,올 뉴 K7,기아,쥐색,가솔린,무사고,2490,42743,2.4 GDI 리미티드
3725,쏘나타 DN8,현대,쥐색,가솔린,단순교환,1720,64545,2.0 가솔린스마트
3726,더 뉴 K7,기아,진주색,가솔린,단순교환,1370,78607,2.4 GDI 프레스티지
3727,올 뉴 프라이드,기아,흰색,가솔린,단순교환,680,109176,1.6 GDI 해치백프레스티지
3728,스토닉,기아,흰색,디젤,단순교환,1530,73548,1.6 디젤프레스티지
3729,올 뉴 프라이드,기아,기타,가솔린,단순교환,550,57395,1.6 GDI 세단럭셔리
3730,K5 2세대,기아,검정색,가솔린,단순교환,1560,19378,2.0 SX럭셔리
3731,K8 하이브리드,기아,은색,가솔린+전기,무사고,5180,1912,시그니처
3732,더 뉴 K7,기아,쥐색,가솔린,무사고,1620,61782,2.4 GDI 프레스티지
3733,쏘나타 DN8,현대,흰색,가솔린,무사고,2750,22411,2.0 가솔린인스퍼레이션
3734,아반떼 AD,현대,흰색,가솔린,무사고,1240,83037,1.6 GDI 스마트세부등급 없음
3735,508 2세대,푸조,쥐색,디젤,무사고,2940,13481,2.0 BlueHDi 알뤼르
3736,더 뉴 트랙스,쉐보레(GM대우),쥐색,가솔린,무사고,1530,54293,1.4 LT코어
3737,베리 뉴 티볼리,쌍용,청색,가솔린,단순교환,2050,5756,1.5 가솔린 2WDV5
3738,싼타페 더 프라임,현대,청색,디젤,단순교환,1930,110540,디젤 2.2 4WD익스클루시브 스페셜
3739,코나,현대,흰색,가솔린,무사고,1960,56049,1.6 터보 2WD모던 아트
3740,더 K9,기아,흰색,가솔린,단순교환,4600,40122,3.3 T-GDI AWD마스터즈 Ⅱ
3741,K5 2세대,기아,청색,가솔린,단순사고(접촉),1760,60531,1.6 터보 SXGT LINE
3742,5시리즈 (G30),BMW,기타,디젤,무사고,4990,31882,530d 럭셔리 플러스
3743,아반떼 (CN7),현대,흰색,가솔린,무사고,2130,20246,가솔린 1.6모던
3744,아반떼 AD,현대,흰색,가솔린,무사고,1520,42748,1.6 GDI 스마트스페셜
3745,S-클래스 W222,벤츠,은색,디젤,무사고,5270,103918,S350 블루텍
3746,티볼리,쌍용,흰색,가솔린,무사고,1620,18141,LX 2WD세부등급 없음
3747,뉴 캠리,도요타,흰색,가솔린,무사고,1850,39259,2.5 XLE
3748,더 K9,기아,검정색,가솔린,무사고,4210,19560,3.8 GDI AWD플래티넘Ⅱ
3749,더 뉴 맥스크루즈,현대,쥐색,디젤,무사고,1900,122772,디젤 2.2 2WD프레스티지
3750,S-클래스 W222,벤츠,은회색,가솔린,무사고,5610,110834,S400L 4MATIC
3751,더 넥스트 스파크,쉐보레(GM대우),진주색,가솔린,무사고,840,35250,LT플러스
3752,더 뉴 트랙스,쉐보레(GM대우),흰색,가솔린,무사고,1790,19309,1.4 레드라인LT 코어
3753,더 K9,기아,검정색,가솔린,무사고,4790,63661,3.8 GDI AWD플래티넘Ⅲ
3754,뉴 QM6,르노삼성,흰색,LPG,무사고,2920,293,LPG 2.0 (일반인 판매용)RE 시그니처
3755,뉴QM3,르노삼성,주황색,디젤,단순교환,1450,58487,RE세부등급 없음
3756,더 뉴 카니발,기아,흰색,디젤,무사고,2950,48179,9인승 노블레스
3757,티볼리,쌍용,흰색,가솔린,단순교환,1250,67277,VX 2WD
3758,올 뉴 K3,기아,쥐색,가솔린,무사고,1620,82307,프레스티지
3759,K7 프리미어,기아,검정색,가솔린,무사고,3170,37442,가솔린 2.5노블레스
3760,스포티지 4세대,기아,검정색,디젤,무사고,1620,64050,디젤 1.7 2WD 노블레스세부등급 없음
3761,YF 쏘나타,현대,흰색,가솔린,무사고,910,58157,CVVL 프라임
3762,K5 3세대,기아,흰색,가솔린,무사고,2590,30192,가솔린 2.0노블레스
3763,더 뉴 QM6,르노삼성,검정색,가솔린,단순교환,2710,15583,가솔린 2WD2.0 GDe 프리미에르
3764,그랜저 HG,현대,진주색,가솔린,무사고,1450,67350,HG240 모던
3765,G80,제네시스,검정색,가솔린,무사고,3260,76856,3.3 GDI AWD프리미엄 럭셔리
3766,더 K9,기아,검정색,가솔린,무사고,4230,20986,3.8 GDI AWD플래티넘Ⅱ
3767,제네시스,현대,은색,가솔린,무사고,990,84838,BH380 럭셔리
3768,E-클래스 W213,벤츠,쥐색,가솔린,무사고,5440,63238,E400 4MATIC 익스클루시브
3769,CT6,캐딜락,쥐색,가솔린,무사고,3390,72181,2.0 터보
3770,랭글러 (JK),지프,쥐색,가솔린,무사고,2980,10814,3.6 스포츠 2도어
3771,뉴 ES300h,렉서스,은색,가솔린+전기,단순교환,3290,29536,슈프림XV60
3772,그랜저 IG,현대,검정색,가솔린,무사고,1970,89255,3.0 익스클루시브세부등급 없음
3773,G70,제네시스,쥐색,가솔린,무사고,3270,28515,2.0T슈프림
3774,SM6,르노삼성,검정색,LPG,무사고,1630,74723,2.0 LPe LE (장애인용)
3775,SM6,르노삼성,흰색,가솔린,무사고,1610,43610,2.0 GDe RE
3776,더 뉴 쏘렌토,기아,쥐색,디젤,무사고,2540,58955,디젤 2.0 2WD프레스티지
3777,스팅어,기아,빨간색,가솔린,무사고,3670,28523,3.3 터보 AWDGT
3778,코나,현대,쥐색,디젤,무사고,1670,60605,디젤 1.6 2WD모던 아트
3779,G80,제네시스,쥐색,가솔린,무사고,4130,42991,3.8 GDI AWD프레스티지
3780,싼타페 TM,현대,쥐색,가솔린,무사고,3220,13443,가솔린 2.0T 2WD프레스티지
3781,올 뉴 K7,기아,검정색,가솔린,무사고,2160,71670,2.4 GDI 프레스티지
3782,SM6,르노삼성,쥐색,가솔린,무사고,1520,90521,1.6 TCe RE
3783,S60 3세대,볼보,빨간색,가솔린,무사고,4100,22894,가솔린 2WDT5 인스크립션
3784,X3 (F25),BMW,은색,디젤,단순교환,2010,122754,xDrive 20d M 스포츠
3785,더 뉴 K7,기아,검정색,가솔린,단순교환,1460,74796,2.4 GDI 프레스티지
3786,더 뉴 말리부,쉐보레(GM대우),쥐색,가솔린,무사고,2420,6307,2.0 터보 프리미어스페셜
3787,쏘나타 DN8,현대,쥐색,가솔린,무사고,2650,33254,2.0 가솔린인스퍼레이션
3788,V40,볼보,기타,디젤,무사고,1190,99990,D42세대
3789,SM6,르노삼성,청색,가솔린,무사고,1330,103565,2.0 GDe RE
3790,LF 쏘나타,현대,흰색,가솔린,무사고,1030,91314,2.0 스타일세부등급 없음
3791,더 뉴 K3 2세대,기아,검정색,가솔린,무사고,2460,2742,시그니처
3792,익스플로러,포드,흰색,가솔린,무사고,1910,106767,3.5 리미티드 4WD5세대
3793,티구안 2세대,폭스바겐,쥐색,디젤,무사고,3250,56003,2.0 TDI 4모션 프레스티지
3794,더 넥스트 스파크,쉐보레(GM대우),흰색,가솔린,단순교환,880,54905,LTZ
3795,더 뉴 모닝,기아,진주색,가솔린,무사고,750,52060,럭셔리
3796,익스플로러,포드,검정색,가솔린,무사고,3250,44396,2.3 리미티드 4WD5세대
3797,더 뉴 카니발,기아,쥐색,디젤,무사고,2090,39100,11인승 디럭스
3798,팰리세이드,현대,검정색,가솔린,무사고,3990,13672,가솔린 3.8 4WD프레스티지 (7인승)
3799,아반떼 AD,현대,흰색,가솔린,단순교환,1370,67541,1.6 GDI 모던스페셜
3800,벤자,도요타,검정색,가솔린,단순교환,1430,94958,3.5
3801,마칸,포르쉐,기타,디젤,무사고,6900,92589,3.0 S 디젤95B
3802,제네시스 DH,현대,쥐색,가솔린,무사고,2330,52550,G330 모던 AWD
3803,그랜저 IG 하이브리드,현대,갈색,가솔린+전기,무사고,2520,52040,프리미엄
3804,그랜저 HG,현대,검정색,가솔린,무사고,1350,73868,HG240 모던
3805,더 뉴 니로,기아,청색,가솔린+전기,무사고,2660,21466,노블레스 스폐셜
3806,K5 2세대,기아,흰색,디젤,단순교환,1400,96006,1.7 디젤 MX노블레스
3807,뉴SM3,르노삼성,쥐색,가솔린,무사고,780,39812,RE
3808,SM6,르노삼성,검정색,가솔린,무사고,1330,78848,2.0 GDe RE
3809,SM6,르노삼성,흰색,가솔린,무사고,2160,3040,2.0 GDe LE
3810,더 뉴 그랜저,현대,진주색,가솔린,무사고,3670,28324,가솔린 3.3캘리그래피
3811,제네시스 DH,현대,쥐색,가솔린,단순교환,2590,60800,G330 프리미엄 AWD
3812,더 뉴 K3 GT 2세대,기아,진주색,가솔린,무사고,2750,3657,1.6 터보 5도어시그니처
3813,싼타페 더 프라임,현대,청색,디젤,무사고,2380,52249,디젤 2.0 2WD1 밀리언
3814,그랜저 HG,현대,진주색,가솔린,무사고,1530,74696,HG240 모던
3815,싼타페 TM,현대,흰색,디젤,무사고,3360,26932,디젤 2.0 2WD인스퍼레이션
3816,올 뉴 K7,기아,검정색,가솔린,무사고,2080,82718,2.4 GDI 리미티드
3817,그랜드 스타렉스,현대,은색,디젤,무사고,1630,94341,5인승 밴스마트
3818,렉스턴 스포츠,쌍용,진주색,디젤,무사고,2470,53854,디젤 2.2 4WD노블레스
3819,올 뉴 렉스턴,쌍용,흰색,디젤,무사고,3850,11660,디젤 2.2 5인승4WD 프레스티지
3820,뷰티풀 코란도,쌍용,흰색,디젤,무사고,2220,36797,디젤 2WD1.6 판타스틱
3821,엑센트(신형),현대,흰색,디젤,무사고,830,102996,위트 디젤 1.6 VGT 스마트
3822,싼타페 더 프라임,현대,검정색,디젤,무사고,2230,31987,디젤 2.0 2WD프리미엄
3823,더 뉴 아반떼 AD,현대,흰색,가솔린,무사고,1790,24890,1.6스마트
3824,더 뉴 니로,기아,흰색,가솔린+전기,무사고,2670,17263,노블레스 스폐셜
3825,엑센트(신형),현대,은색,가솔린,무사고,750,68578,1.4 VVT 모던
3826,그랜저 IG,현대,검정색,가솔린,무사고,2160,68876,3.0 익스클루시브세부등급 없음
3827,올 뉴 K7,기아,검정색,LPG,단순교환,2680,31109,3.0 LPI 노블레스(장애인용)
3828,맥시마 (A36),닛산,흰색,가솔린,무사고,1820,61772,3.5 플래티넘
3829,그랜저 HG,현대,은회색,가솔린,단순교환,740,136364,HG240 럭셔리
3830,임팔라,쉐보레(GM대우),은색,가솔린,무사고,2090,55788,2.5 프리미어
3831,베리 뉴 티볼리,쌍용,흰색,가솔린,단순교환,1830,19540,1.5 가솔린 2WDV5
3832,올 뉴 K7,기아,쥐색,가솔린,단순사고(접촉),1790,65849,2.4 GDI 프레스티지
3833,4시리즈 (F32),BMW,청색,가솔린,무사고,3170,68752,420i M 스포츠 쿠페
3834,5시리즈 (G30),BMW,검정색,디젤,단순교환,3830,52431,520d M 스포츠
3835,벨로스터,현대,흰색,가솔린,단순교환,910,108851,PYL
3836,포터2 CRDi 카고,현대,흰색,디젤,단순교환,1940,39385,초장축 더블캡프리미엄
3837,싼타페 더 프라임,현대,진주색,디젤,무사고,1810,144100,디젤 2.2 2WD익스클루시브 스페셜
3838,뉴 쏘렌토 R,기아,흰색,디젤,무사고,1420,124181,디젤 2.0 2WD노블레스
3839,더 K9,기아,청색,가솔린,단순교환,4800,45110,3.8 GDI AWD그랜드 플래티넘
3840,뉴 캠리,도요타,흰색,가솔린,단순사고(접촉),1570,47974,2.5 XLE
3841,올란도,쉐보레(GM대우),쥐색,LPG,무사고,1510,31981,LPG 다이나믹
3842,더 뉴 그랜저,현대,검정색,가솔린,무사고,4190,3258,가솔린 3.3캘리그래피
3843,뉴 A3 (8V),아우디,검정색,가솔린,무사고,2200,32174,40 TFSI8V
3844,스팅어,기아,빨간색,가솔린,단순교환,3230,13500,2.0 터보 AWD플래티넘
3845,렉스턴 스포츠 칸,쌍용,쥐색,디젤,무사고,3230,28730,디젤 2.2 4WD (다이내믹 5링크)노블레스
3846,더 뉴 카니발,기아,흰색,디젤,단순교환,2100,58986,9인승 럭셔리
3847,마티즈 크리에이티브,쉐보레(GM대우),흰색,가솔린,무사고,380,66816,재즈스타
3848,팰리세이드,현대,흰색,디젤,무사고,4130,35176,디젤 2.2 2WD프레스티지 (7인승)
3849,트랙스,쉐보레(GM대우),흰색,가솔린,무사고,1180,63725,1.4 LTZ
3850,더 뉴 아반떼,현대,은색,LPG,무사고,770,95330,1.6 LPi 스마트
3851,쏘나타 뉴 라이즈,현대,검정색,가솔린,무사고,1800,66632,2.0 모던
3852,3시리즈 (F30),BMW,흰색,디젤,단순교환,1990,97303,320d ED에디션
3853,K7 프리미어,기아,검정색,가솔린,무사고,3080,10958,가솔린 2.5X 에디션
3854,X4 (F26),BMW,흰색,디젤,단순교환,3140,97151,xDrive 20d
3855,더 뉴 니로,기아,청색,가솔린+전기,무사고,2720,16131,노블레스 스폐셜
3856,LF 쏘나타,현대,은회색,가솔린,무사고,1600,88239,2.0 프리미엄스페셜
3857,더 뉴 니로,기아,청색,가솔린+전기,무사고,2540,44144,노블레스 스폐셜
3858,제네시스 DH,현대,검정색,가솔린,무사고,2410,81120,G330 프리미엄
