,brand,fuel,location,mile,model,name,price,year
1737,기아,가솔린,경기,160065.0,3.8 GDI 프레스티지,K9,1450.0,2013
1738,현대,가솔린,경기,101808.0,1.6 VVT S16,아반떼 HD,330.0,2007
1739,기아,가솔린,충남,169952.0,GH330 고급형,뉴오피러스,270.0,2008
1740,현대,가솔린,울산,71810.0,G330 프리미엄,제네시스 DH,2350.0,2015
1741,현대,가솔린,전북,61683.0,VS380,에쿠스(신형),2230.0,2014
1742,기아,LPG(일반인 구입),경기,105891.0,LPI 프레스티지,더 뉴 K5,890.0,2014
1743,현대,LPG(일반인 구입),경기,16747.0,12인승 LPi,더 뉴 그랜드 스타렉스,2210.0,2020
1744,제네시스,가솔린,광주,78300.0,3.3 GDI AWD,G80,3150.0,2018
1745,쌍용,가솔린,광주,181890.0,500S 최고급형,체어맨 H 뉴 클래식,399.0,2012
1746,기아,디젤,서울,132031.0,디젤 2.0 2WD,올 뉴 쏘렌토,2050.0,2017
1747,쉐보레(GM대우),가솔린,서울,39619.0,SS 6.2 V8,올 뉴 카마로,3090.0,2017
1748,르노삼성,LPG(일반인 구입),경기,153398.0,LPLI 택시렌터카 고급형,뉴SM5(신형),420.0,2012
1749,기아,가솔린,광주,6339.0,시그니처,더 뉴 레이,1630.0,2021
1750,기아,디젤,서울,35897.0,7인승 리무진,더 뉴 카니발,3250.0,2019
1751,현대,가솔린,충남,158918.0,G330 프리미엄 AWD,제네시스 DH,1880.0,2016
1752,현대,LPG(일반인 구입),울산,142191.0,LPG HG300 이그제큐티브,그랜저 HG,1120.0,2012
1753,쉐보레(GM대우),가솔린,충남,80904.0,LS,스파크,469.0,2015
1754,현대,가솔린,경기,172932.0,Y20 탑,YF 쏘나타,499.0,2010
1755,기아,가솔린+전기,경기,143320.0,프레스티지,K5 하이브리드,570.0,2013
1756,현대,가솔린,경기,13210.0,3.0 익스클루시브,그랜저 IG,2650.0,2019
1757,현대,디젤,충남,77279.0,디젤 4WD 300VX,베라크루즈,1780.0,2013
1758,기아,가솔린,전북,95729.0,3.3 T-GDI AWD,더 K9,4390.0,2019
1759,기아,디젤,대구,38206.0,7인승 리무진,더 뉴 카니발,3550.0,2019
1760,기아,디젤,서울,98693.0,9인승 하이리무진,올 뉴 카니발,2750.0,2017
1761,기아,LPG(일반인 구입),경기,112373.0,LPI 디럭스,더 뉴 K5,790.0,2014
1762,기아,LPG(일반인 구입),대구,177892.0,3.0 LPI 럭셔리 (렌터카),올 뉴 K7,1399.0,2016
1763,기아,가솔린+전기,경기,176644.0,700h 프레스티지,K7 하이브리드,990.0,2014
1764,현대,가솔린,울산,201302.0,N20 럭셔리,NF 쏘나타,240.0,2007
1765,제네시스,가솔린,대구,103050.0,3.8 GDI AWD,G80,3550.0,2018
1766,현대,LPG(일반인 구입),서울,36634.0,3.0 LPI 익스클루시브,그랜저 IG,2690.0,2018
1767,쌍용,디젤,전북,216310.0,5인승 2.0 2WD LV6,뉴카이런,339.0,2010
1768,기아,LPG(일반인 구입),경기,156762.0,3.0 LPI 럭셔리 (렌터카),올 뉴 K7,1450.0,2016
1769,제네시스,가솔린,서울,49108.0,3.8 AWD,G90,6390.0,2020
1770,현대,가솔린,경기,49607.0,2.4 모던,그랜저 IG,2100.0,2018
1771,기아,디젤,서울,50889.0,9인승 노블레스 스페셜,더 뉴 카니발,3050.0,2019
1772,제네시스,가솔린,경기,65393.0,3.3 GDI AWD,G80,2950.0,2017
1773,르노삼성,디젤,충남,149274.0,RE,QM3,849.0,2016
1774,현대,LPG(일반인 구입),인천,29008.0,LPI 스마트,LF 쏘나타,1360.0,2017
1775,기아,디젤,서울,106928.0,디젤 2WD 리미티드,스포티지 R,1030.0,2011
1776,현대,디젤,충남,163019.0,2.2 디젤 프리미엄,그랜저 IG,1599.0,2018
1777,현대,가솔린,대구,92600.0,HG240 모던,그랜저 HG,1570.0,2015
1778,현대,디젤,서울,180641.0,3인승 밴,그랜드 스타렉스,1180.0,2017
1779,현대,디젤,경남,160000.0,1.7 VGT,i40 살룬,860.0,2012
1780,쉐보레(GM대우),가솔린,충남,104171.0,L6 2.0 CDX,토스카 프리미엄6,299.0,2008
1781,기아,디젤,경기,32345.0,디젤 3.0 4WD 7인승,모하비 더 마스터,4690.0,2020
1782,쉐보레(GM대우),디젤,경기,144491.0,2.0 LTZ+ 더 퍼펙트 블랙,크루즈,550.0,2014
1783,제네시스,가솔린,부산,98537.0,3.8 GDI AWD,EQ900,3899.0,2018
1784,현대,디젤,울산,65924.0,디젤(e-VGT) 2WD,뉴 투싼 ix,1350.0,2014
1785,현대,가솔린,충남,164919.0,G380 익스클루시브 AWD,제네시스 DH,1888.0,2016
1786,기아,디젤,대구,54791.0,디젤 3.0 4WD,더 뉴 모하비,3390.0,2018
1787,현대,가솔린,대구,141305.0,G330 모던 AWD,제네시스 DH,1900.0,2016
1788,르노삼성,가솔린,경기,71327.0,LE,뉴SM3,219.0,2010
1789,제네시스,가솔린,경기,87186.0,3.3 GDI AWD,G80,3490.0,2018
1790,현대,가솔린,대구,172383.0,200 터보 D,제네시스 쿠페,785.0,2009
1791,기아,디젤,광주,106746.0,9인승 프레스티지,올 뉴 카니발,2000.0,2018
1792,기아,디젤,서울,101269.0,GLX 리무진 9인승,그랜드 카니발,699.0,2008
1793,기아,디젤,대구,104873.0,디젤 2.0 4WD,뉴 쏘렌토 R,1499.0,2014
1794,현대,가솔린,경기,79308.0,G330 모던 AWD,제네시스 DH,2099.0,2016
1795,기아,가솔린,경기,50495.0,2.4 GDI 리미티드,올 뉴 K7,1990.0,2017
1796,현대,가솔린,경기,75741.0,2.4 프리미엄,그랜저 IG,2200.0,2018
1797,현대,가솔린,경기,79322.0,G330 프리미엄 AWD,제네시스 DH,2299.0,2015
1798,현대,LPG(일반인 구입),경기,176681.0,LPG HG300 프리미엄,그랜저 HG,1150.0,2014
1799,현대,가솔린,경기,133269.0,M16 GDI 럭셔리,아반떼 MD,650.0,2012
1800,기아,디젤,대구,50000.0,4WD KV300,모하비,2130.0,2015
1801,현대,가솔린,대구,150000.0,VS380,에쿠스(신형),1999.0,2015
1802,현대,가솔린,대전,123546.0,VS380,에쿠스(신형),1770.0,2013
1803,기아,LPG(일반인 구입),대전,101770.0,LPI LX20,로체 이노베이션,380.0,2009
1804,기아,가솔린,대구,91525.0,3.3 GDI 이그제큐티브,더 뉴 K9,2270.0,2016
1805,르노삼성,디젤,대전,250289.0,디젤 2WD LE,QM5,380.0,2008
1806,기아,LPG(일반인 구입),경기,85899.0,3.0 LPI 디럭스 (렌터카),올 뉴 K7,1600.0,2018
1807,현대,가솔린,대구,80237.0,3.0 익스클루시브,그랜저 IG,2130.0,2019
1808,기아,가솔린+전기,대구,79937.0,프레스티지,올 뉴 K7 하이브리드,2330.0,2017
1809,기아,디젤,서울,17669.0,디젤 3.0 4WD 6인승,모하비 더 마스터,4390.0,2021
1810,르노삼성,가솔린,경기,143191.0,SE 플러스,SM5 뉴 임프레션,270.0,2009
1811,현대,가솔린,경기,115900.0,1.6 VVT S16,아반떼 HD,410.0,2009
1812,제네시스,가솔린,경기,147500.0,5.0 GDI AWD 리무진,EQ900,4000.0,2016
1813,제네시스,가솔린,경기,147500.0,5.0 GDI AWD 리무진,EQ900,4000.0,2016
1814,현대,가솔린,경기,131500.0,VS500,에쿠스(신형),1459.0,2012
1815,쉐보레(GM대우),가솔린,경기,5476.0,3.6 익스트림 4WD,콜로라도,3780.0,2020
1816,기아,가솔린,경기,180800.0,3.3 GDI 프레스티지,더 뉴 K9,1599.0,2016
1817,제네시스,가솔린,경기,189000.0,3.3 GDI AWD,G80,1989.0,2018
1818,제네시스,가솔린,경기,124800.0,5.0 GDI AWD,EQ900,3450.0,2016
1819,현대,가솔린,경기,258500.0,VL500,에쿠스(신형),840.0,2010
1820,현대,가솔린,경기,28600.0,3.3,더 뉴 그랜저 IG,3720.0,2020
1821,현대,가솔린,대구,8199.0,3.3,더 뉴 그랜저 IG,4030.0,2020
1822,현대,가솔린,서울,143802.0,VS380,에쿠스(신형),1150.0,2010
1823,기아,디젤,서울,53552.0,그랜드 카니발 하이리무진 GLX,카니발 R,1650.0,2014
1824,현대,가솔린,경기,8733.0,1.6,아반떼 (CN7),2419.0,2021
1825,현대,디젤,서울,33058.0,밴 5인승,더 뉴 그랜드 스타렉스,2380.0,2021
1826,기아,디젤,서울,61486.0,디젤 3.0 4WD,더 뉴 모하비,2990.0,2017
1827,기아,디젤,서울,11979.0,디젤 3.0 4WD,더 뉴 모하비,3790.0,2018
1828,현대,가솔린,광주,193000.0,Q270 럭셔리,그랜저 TG,190.0,2006
1829,현대,가솔린,경기,55497.0,1.6,더 뉴 아반떼 AD,1570.0,2019
1830,현대,가솔린,경기,82824.0,2.4 프리미엄,그랜저 IG,2199.0,2017
1831,제네시스,가솔린,경기,113952.0,3.3 GDI AWD,G80,2899.0,2017
1832,현대,가솔린,대구,96159.0,2.0 터보 익스클루시브,LF 쏘나타,1630.0,2017
1833,현대,가솔린,경기,57896.0,G330 프리미엄 AWD,제네시스 DH,2370.0,2014
1834,쉐보레(GM대우),디젤,전북,156842.0,디젤 CDX,라세티 프리미어,350.0,2010
1835,기아,가솔린,경기,30915.0,3.8 GDI AWD,더 K9,4550.0,2021
1836,기아,가솔린,경기,27832.0,3.8 GDI AWD,더 K9,4799.0,2020
1837,르노삼성,가솔린,대전,55844.0,2.0 GDe RE,SM6,1699.0,2016
1838,기아,가솔린+전기,경기,37936.0,시그니처,K7 프리미어 하이브리드,3850.0,2020
1839,현대,디젤,경기,74055.0,디젤(e-VGT) 2.2 4WD 익스클루시브,맥스크루즈,1950.0,2014
1840,기아,가솔린,충남,157692.0,3.3 GDI 노블레스,K9,1299.0,2013
1841,쉐보레(GM대우),가솔린,경기,84440.0,LT,더 넥스트 스파크,599.0,2018
1842,현대,가솔린,대전,97033.0,VS460,에쿠스(신형),1530.0,2010
1843,기아,디젤,대전,8570.0,디젤 1.6 2WD,스포티지 더 볼드,2730.0,2019
1844,현대,가솔린,대전,167065.0,1.6 VVT S16,아반떼 HD,580.0,2010
1845,현대,가솔린,대전,100605.0,VS380,에쿠스(신형),1550.0,2012
1846,기아,디젤,대전,18465.0,9인승 노블레스,올 뉴 카니발,2680.0,2017
1847,현대,가솔린,대전,219669.0,VS380,에쿠스(신형),1550.0,2013
1848,기아,가솔린,대전,18905.0,3.3 GDI 노블레스,올 뉴 K7,2830.0,2018
1849,현대,가솔린,대전,150920.0,VL380,에쿠스(신형),1680.0,2011
1850,현대,가솔린,대전,60050.0,VL500,에쿠스(신형),3450.0,2014
1851,기아,가솔린,대전,51903.0,3.8 GDI AWD,더 K9,4350.0,2020
1852,현대,가솔린,서울,2187.0,3.3,더 뉴 그랜저 IG,3997.0,2020
1853,현대,가솔린,광주,22390.0,2.4 모던,그랜저 IG,2399.0,2019
1854,현대,가솔린,경기,123773.0,VS380,에쿠스(신형),1850.0,2013
1855,현대,LPG(일반인 구입),경기,76949.0,3.0 LPi 모던 (렌터카),그랜저 IG,1890.0,2019
1856,기아,가솔린,대전,116814.0,3.8 GDI 노블레스,더 뉴 K9,2200.0,2015
1857,기아,가솔린+전기,서울,20544.0,노블레스,K7 프리미어 하이브리드,3560.0,2020
1858,기아,가솔린,인천,68306.0,럭셔리,더 뉴 레이,9999.0,2019
1859,현대,디젤,인천,69968.0,웨건 12인승,더 뉴 그랜드 스타렉스,1790.0,2018
1860,현대,가솔린,충남,115213.0,1.6 터보 스포츠,아반떼 AD,1439.0,2017
1861,쌍용,디젤,경기,58940.0,4WD 샤토 11인승,코란도 투리스모,1790.0,2014
1862,쉐보레(GM대우),디젤,서울,128219.0,1.6 디젤 퍼펙트 블랙,트랙스,880.0,2016
1863,기아,디젤,대전,83009.0,9인승 하이리무진,올 뉴 카니발,3490.0,2018
1864,현대,가솔린,경기,45895.0,HG240 모던,그랜저 HG,1570.0,2016
1865,제네시스,가솔린,인천,100856.0,3.8 GDI AWD,EQ900,4470.0,2018
1866,현대,가솔린,경기,29651.0,2.0 스마트,LF 쏘나타,1550.0,2015
1867,현대,가솔린,인천,75741.0,2.4 프리미엄,그랜저 IG,2070.0,2018
1868,제네시스,가솔린,광주,123426.0,3.8 GDI AWD,EQ900,3530.0,2017
1869,쉐보레(GM대우),가솔린,경기,51939.0,LTZ,더 넥스트 스파크,690.0,2017
1870,쉐보레(GM대우),가솔린,경기,124652.0,1.8 LTZ+,크루즈,450.0,2011
1871,기아,가솔린,대전,85780.0,2.0,더 뉴 K5 2세대,1630.0,2019
1872,기아,가솔린,서울,28940.0,3.3 GDI 노블레스,올 뉴 K7,2699.0,2018
1873,기아,LPG(일반인 구입),서울,14626.0,3.0 LPI 노블레스(장애인용),올 뉴 K7,2700.0,2017
1874,현대,가솔린,울산,101054.0,4.6 수출형,에쿠스(신형),1330.0,2011
1875,쉐보레(GM대우),가솔린,경기,145463.0,1.8 LTZ+,크루즈,630.0,2014
1876,쉐보레(GM대우),가솔린,울산,98208.0,밴,스파크,430.0,2014
1877,쉐보레(GM대우),가솔린,서울,53155.0,1.4 LT,더 뉴 트랙스,1350.0,2018
1878,기아,LPG(일반인 구입),울산,36775.0,3.0 LPI 프레스티지(장애인용),올 뉴 K7,2370.0,2017
1879,기아,디젤,전북,67592.0,9인승 럭셔리,더 뉴 카니발,2150.0,2019
1880,현대,가솔린,서울,76295.0,G330 모던,제네시스 DH,1800.0,2016
1881,기아,디젤,대구,100157.0,1.7 디젤,더 뉴 K5 2세대,1299.0,2019
1882,현대,가솔린,경기,47988.0,R25,뉴 그랜저 XG,260.0,2003
1883,기아,가솔린,대구,61800.0,3.8 GDI,더 K9,3319.0,2019
1884,기아,가솔린,경기,31563.0,2.0,더 뉴 K5 2세대,1890.0,2019
1885,기아,가솔린,광주,100646.0,2.4 GDI 프레스티지,더 뉴 K7,1180.0,2015
1886,기아,가솔린,경기,217079.0,GH270 스페셜,뉴오피러스,220.0,2008
1887,기아,가솔린,대전,73552.0,3.3 GDI 노블레스,올 뉴 K7,2190.0,2017
1888,현대,가솔린,경기,54173.0,2.4 모던,그랜저 IG,2170.0,2019
1889,현대,가솔린,경기,179832.0,Q270 럭셔리,더 럭셔리 그랜저,380.0,2010
1890,현대,가솔린,경기,155230.0,HG300 익스클루시브,그랜저 HG,1030.0,2014
1891,기아,가솔린,충남,47870.0,3.3 GDI 노블레스,올 뉴 K7,1820.0,2016
1892,현대,가솔린,경기,151326.0,HG240 럭셔리,그랜저 HG,690.0,2012
1893,현대,가솔린,서울,91023.0,HG300 프리미엄,그랜저 HG,1150.0,2013
1894,기아,가솔린,전북,98221.0,GH270 디럭스,오피러스 프리미엄,780.0,2011
1895,쌍용,디젤,경기,87857.0,2.2 익스트림 4WD,더 뉴 코란도 스포츠,1750.0,2017
1896,현대,가솔린,서울,96459.0,익스트림,벨로스터,811.0,2013
1897,기아,가솔린,경기,16439.0,가솔린 9인승 노블레스 스페셜,더 뉴 카니발,3450.0,2019
1898,기아,LPG(일반인 구입),경기,51867.0,LPI MX,K5 2세대,1230.0,2018
1899,기아,가솔린,광주,41704.0,3.3 터보 AWD,스팅어,3500.0,2018
1900,기아,디젤,대전,104948.0,디젤 3.0 4WD,더 뉴 모하비,2770.0,2018
1901,현대,가솔린,인천,124155.0,HG240 럭셔리,그랜저 HG,770.0,2011
1902,현대,가솔린,광주,196641.0,HG300 노블,그랜저 HG,590.0,2012
1903,기아,디젤,서울,97381.0,9인승 하이리무진,올 뉴 카니발,2420.0,2015
1904,기아,LPG(일반인 구입),인천,175622.0,2.0 LPI 렌터카용,더 뉴 K5 2세대,990.0,2019
1905,현대,가솔린,경기,43044.0,가솔린 2.0T 2WD,싼타페 TM,3150.0,2020
1906,현대,디젤,경기,18300.0,리무진,더 뉴 그랜드 스타렉스,3690.0,2019
1907,제네시스,가솔린,경북,65732.0,3.8 GDI AWD,EQ900,3990.0,2016
1908,기아,가솔린,경기,19091.0,1.6 터보,K5 3세대,2990.0,2020
1909,기아,가솔린,경기,104002.0,2.4 GDI 프레스티지,더 뉴 K7,1270.0,2015
1910,기아,가솔린,경기,169725.0,3.3 GDI 프레스티지,K9,1250.0,2013
1911,제네시스,가솔린,서울,44860.0,3.8 AWD,G90,7250.0,2019
1912,현대,가솔린,경기,195379.0,VS500,에쿠스(신형),1490.0,2013
1913,기아,가솔린,경기,43930.0,럭셔리,레이,990.0,2017
1914,현대,가솔린,대구,106490.0,200 터보 R,제네시스 쿠페,780.0,2010
1915,현대,가솔린,전북,189877.0,HG240 럭셔리,그랜저 HG,749.0,2012
1916,쌍용,디젤,전북,21052.0,디젤 2.2 4WD,G4 렉스턴,3080.0,2020
1917,기아,디젤,인천,86057.0,9인승 노블레스,올 뉴 카니발,2050.0,2015
1918,현대,LPG(일반인 구입),부산,82957.0,LPG HG300 모던,그랜저 HG,1450.0,2016
1919,현대,가솔린,경기,162940.0,HG300 로얄,그랜저 HG,740.0,2011
1920,현대,가솔린,서울,92650.0,HG240 모던,그랜저 HG,1249.0,2015
1921,현대,가솔린,대구,154868.0,Q240 디럭스,그랜저 뉴 럭셔리,399.0,2009
1922,기아,가솔린,대전,15.0,3.8 GDI AWD,더 뉴 K9 2세대,7700.0,2022
1923,제네시스,가솔린,서울,91496.0,3.8 GDI AWD,EQ900,3970.0,2018
1924,기아,가솔린,충남,196779.0,2.4 GDI 프레스티지,올 뉴 K7,1279.0,2016
1925,현대,디젤,경기,110704.0,디젤 2.2 4WD,싼타페 더 프라임,2250.0,2018
1926,현대,가솔린,서울,21082.0,가솔린 3.8 4WD,팰리세이드,4090.0,2019
1927,기아,디젤,충북,184238.0,7인승 리무진,올 뉴 카니발,2030.0,2018
1928,쌍용,가솔린,광주,208841.0,600S 최고급형,체어맨 H,199.0,2008
1929,기아,디젤,경기,11070.0,9인승 노블레스,더 뉴 카니발,3290.0,2019
1930,기아,가솔린,경기,82733.0,3.0 GDI 프레스티지,올 뉴 K7,1999.0,2018
1931,현대,가솔린,대구,69805.0,2.0,쏘나타 (DN8),1750.0,2020
1932,현대,가솔린,광주,114639.0,N20 프리미어 블랙,NF 쏘나타 트랜스폼,380.0,2008
1933,기아,디젤,광주,105111.0,9인승 하이리무진,올 뉴 카니발,2770.0,2015
1934,기아,가솔린,경기,59207.0,2.4 GDI 리미티드,올 뉴 K7,2209.0,2017
1935,현대,가솔린,광주,118236.0,G330 모던 AWD,제네시스 DH,2050.0,2016
1936,기아,가솔린,서울,85980.0,럭셔리,레이,780.0,2013
1937,현대,가솔린,경기,66797.0,G330 프리미엄 AWD,제네시스 DH,2590.0,2015
1938,현대,가솔린,서울,159283.0,HG240 럭셔리,그랜저 HG,750.0,2011
1939,기아,가솔린,충북,37438.0,프레스티지,더 뉴 레이,1280.0,2018
1940,기아,가솔린,광주,114557.0,3.3 GDI 이그제큐티브,더 뉴 K9,2190.0,2016
1941,르노삼성,LPG(일반인 구입),경기,97110.0,2.0 LPe SE (택시형),SM6,1110.0,2016
1942,르노삼성,LPG(일반인 구입),충남,152723.0,LPLI 택시렌터카 고급형,뉴SM5(신형),349.0,2011
1943,쉐보레(GM대우),가솔린,충남,87027.0,2.0 LT 디럭스팩,말리부,750.0,2012
1944,기아,디젤,대전,40626.0,9인승 프레스티지,더 뉴 카니발,2700.0,2019
1945,쉐보레(GM대우),가솔린,경기,150757.0,1.8 LTZ+,크루즈,390.0,2013
1946,현대,가솔린,경기,84924.0,VS380,에쿠스(신형),1600.0,2012
1947,현대,가솔린,서울,3597.0,가솔린 2.5T 2WD,더 뉴 싼타페,3990.0,2021
1948,기아,디젤,인천,117527.0,9인승 럭셔리,올 뉴 카니발,1630.0,2018
1949,쌍용,디젤,전북,130510.0,2.0 4WD RX7,렉스턴 W,1100.0,2014
1950,현대,가솔린,울산,98212.0,HG300 익스클루시브,그랜저 HG,1220.0,2014
1951,쉐보레(GM대우),가솔린,대구,142250.0,1.6 CDX,라세티 프리미어,349.0,2009
1952,현대,가솔린,서울,137161.0,G330 프리미엄,제네시스 DH,1990.0,2015
1953,쉐보레(GM대우),가솔린,충남,14970.0,1.3 터보 4WD,트레일블레이저,2530.0,2021
1954,쉐보레(GM대우),가솔린,충남,13036.0,1.3 터보 4WD,트레일블레이저,2690.0,2021
1955,쉐보레(GM대우),가솔린,충남,11034.0,1.3 터보 레드라인,더 뉴 말리부,2590.0,2022
1956,기아,가솔린,충남,48805.0,디럭스,레이,920.0,2017
1957,기아,디젤,경기,40522.0,7인승 리무진,더 뉴 카니발,3070.0,2019
1958,기아,가솔린,경기,32907.0,2.4 GDI 노블레스,올 뉴 K7,2470.0,2019
1959,기아,디젤,경기,210745.0,9인승 하이리무진,올 뉴 카니발,1970.0,2016
1960,현대,LPG(일반인 구입),충남,104944.0,LPI 럭셔리,YF 쏘나타,490.0,2011
1961,현대,디젤,경기,107266.0,4WD 11인승 왜건 HVX,그랜드 스타렉스,1370.0,2014
1962,현대,가솔린,대구,197200.0,BH330 럭셔리,제네시스,549.0,2009
1963,르노삼성,LPG(일반인 구입),대구,69800.0,2.0 LPe PE (택시형),SM6,1130.0,2019
1964,현대,가솔린,경기,90940.0,HG240 럭셔리,그랜저 HG,970.0,2011
1965,현대,디젤,경기,160940.0,2WD(2.0VGT) CLX,싼타페 CM,420.0,2008
1966,현대,디젤,대구,137144.0,디젤 2WD LX20,투싼 ix,685.0,2010
1967,르노삼성,디젤,대구,250590.0,디젤 4WD RE,QM5,295.0,2008
1968,현대,가솔린,서울,210194.0,BH330 럭셔리,제네시스,495.0,2008
1969,현대,가솔린,경남,87210.0,2.4 프리미엄,그랜저 IG,2100.0,2018
1970,르노삼성,LPG(일반인 구입),경기,74938.0,LPLI 2.0 LPe 장애인용,SM7 노바,1080.0,2016
1971,현대,가솔린,대구,122637.0,VS380,에쿠스(신형),1399.0,2012
1972,현대,가솔린,경기,30830.0,2.0,쏘나타 (DN8),2530.0,2020
1973,기아,디젤,광주,5592.0,디젤 3.0 4WD 5인승,모하비 더 마스터,5150.0,2021
1974,제네시스,가솔린,경기,75000.0,3.8 AWD,G90,6650.0,2019
1975,쉐보레(GM대우),가솔린,서울,18088.0,1.4 LT,더 뉴 트랙스,1699.0,2019
1976,현대,디젤,서울,33058.0,밴 5인승,더 뉴 그랜드 스타렉스,2380.0,2021
1977,기아,디젤,서울,61486.0,디젤 3.0 4WD,더 뉴 모하비,2990.0,2017
1978,기아,디젤,서울,11979.0,디젤 3.0 4WD,더 뉴 모하비,3790.0,2018
1979,쉐보레(GM대우),가솔린,경남,191582.0,2.5 LTZ,임팔라,980.0,2016
1980,현대,가솔린,경남,53875.0,Y20 탑,YF 쏘나타,800.0,2012
1981,르노삼성,가솔린,경기,36944.0,가솔린 2WD RE,QM6,2030.0,2018
1982,제네시스,디젤,광주,48837.0,2.2D,G80,3490.0,2018
1983,기아,가솔린,경기,51975.0,2.0,더 뉴 K5 2세대,1790.0,2019
1984,현대,LPG(일반인 구입),경기,233300.0,12인승 LPi 왜건,그랜드 스타렉스,880.0,2013
1985,현대,가솔린,경기,244402.0,Q270 디럭스,그랜저 TG,190.0,2007
